prompt_id,entropy,latency,tokens_used,correct,llm_answer,ground_truth,avg_au,avg_eu,cosine
prompt20,0.10619447110175526,16.015964031219482,90,no,23,15,0.3388671875,0.0447998046875,0.6055908203125
prompt21,0.10531391993175729,3.4859158992767334,19,no,45,14,0.33740234375,0.0468292236328125,0.59075927734375
prompt22,0.0,7.557415246963501,42,no,45,7,0.0,0.0430450439453125,1.0
prompt23,0.17223580885160306,19.52879500389099,110,no,15,8,0.6826171875,0.0463104248046875,0.6068115234375
prompt25,0.0,9.188239574432373,51,no,81,2,0.0,0.043182373046875,1.0
prompt26,0.0,11.660529136657715,65,no,115,243,0.0,0.042867024739583336,1.0
prompt27,0.0,6.154488563537598,34,no,360,16,0.0,0.042205810546875,1.0
prompt28,0.0,13.024957656860352,73,no,20,25,0.0,0.0423431396484375,1.0
prompt29,0.31937590935826393,4.585327863693237,25,no,39,104,0.677734375,0.047149658203125,0.09573924541473389
prompt31,0.18132309692598209,17.648345708847046,99,no,60.66,80,0.13642578125,0.0423828125,0.81365966796875
prompt32,0.0,9.088382959365845,51,no,30,35,0.0,0.0414581298828125,1.0
prompt33,0.0,4.165716648101807,23,no,80,70,0.0,0.0420379638671875,1.0
prompt34,0.5870335349628829,2.0991692543029785,11,no,40,23,2.3193359375,0.0595245361328125,0.1910400390625
prompt35,0.37300147561114033,5.616934776306152,31,no,4,9,0.6787109375,0.047821044921875,0.275146484375
prompt36,0.0,5.931976795196533,33,no,240,75,0.0,0.042022705078125,1.0
prompt37,0.0,8.967259168624878,50,no,200,2,0.0,0.043070475260416664,1.0
prompt40,0.0,4.895376443862915,27,no,9,8,0.0,0.042877197265625,1.0
prompt41,0.15510619109300802,16.805042266845703,88,no,1000,200,0.396484375,0.04361724853515625,0.787078857421875
prompt42,0.18155894402543102,22.01565980911255,120,no,54,26,0.541015625,0.0443878173828125,0.62274169921875
prompt43,0.0,6.184341192245483,34,no,2350,48,0.0,0.04215240478515625,1.0
prompt44,0.0,8.670973062515259,48,no,8,20,0.0,0.042999267578125,1.0
prompt45,0.8454785348465956,7.48978590965271,41,no,24,104,2.42578125,0.051025390625,0.180938720703125
prompt46,0.0,4.618074417114258,25,no,135,163,0.0,0.0413818359375,1.0
prompt47,0.3261561533672483,10.366735935211182,58,no,20,800,0.6826171875,0.043701171875,0.556121826171875
prompt49,0.0,5.577167987823486,31,no,27,30,0.0,0.04180908203125,1.0
prompt50,0.15626958315628287,8.738815069198608,49,no,11280,294,0.21640625,0.041656494140625,0.8146240234375
prompt51,0.0,5.6023643016815186,31,no,96,5,0.0,0.0412445068359375,1.0
prompt52,0.25899945080206976,14.489130973815918,81,no,30,15,1.02734375,0.0467071533203125,0.594482421875
prompt53,0.19399170906305754,17.628642320632935,94,no,400,40,0.5856119791666666,0.044677734375,0.4752197265625
prompt55,0.0,9.994639873504639,56,no,2,14,0.0,0.04522705078125,1.0
prompt56,0.0,4.349100828170776,24,no,6,3,0.0,0.042816162109375,1.0
prompt57,0.0,10.635364770889282,59,no,7440,83,0.0,0.0426025390625,1.0
prompt59,0.0,8.878296613693237,50,yes,187,187,0.0,0.042368570963541664,1.0
prompt60,0.5645855619739862,6.4426164627075195,36,no,56,17,1.91943359375,0.0520782470703125,0.20654296875
prompt61,0.06375190470785307,3.3481228351593018,18,no,3100,1430,0.3408203125,0.04199981689453125,0.781982421875
prompt63,0.10962354434870135,11.659168243408203,65,no,151.2,1596,0.2643229166666667,0.043223063151041664,0.86834716796875
prompt64,0.14104228365442495,4.79858660697937,26,no,8.3,300,0.337890625,0.0437469482421875,0.5548553466796875
prompt65,0.09105725497481072,5.9331138134002686,33,no,58,36,0.5400390625,0.044097900390625,0.6005859375
prompt66,0.0,6.519418954849243,36,no,27,48,0.0,0.0428009033203125,1.0
prompt68,0.0,9.765638828277588,55,no,10,36,0.0,0.0404052734375,1.0
prompt69,0.17700707057750248,5.27114200592041,29,no,62.5,60,0.7046875,0.0460205078125,0.42416915893554685
prompt70,0.0,8.58250093460083,48,no,135,7425,0.0,0.042073567708333336,1.0
prompt71,0.0,6.109822511672974,34,no,8,60,0.0,0.044219970703125,1.0
prompt72,0.5972089301791773,1.916882038116455,10,no,1,221,3.89453125,0.10400390625,0.04840087890625
prompt73,0.26911082966422856,8.549383401870728,48,no,5400150,255,0.7529296875,0.045318603515625,0.6142599923270089
prompt74,0.16818527346961237,14.306679725646973,76,no,4.83,88,0.170166015625,0.0406494140625,0.7570762634277344
prompt76,0.0,8.511931896209717,47,no,25,5,0.0,0.0432891845703125,1.0
prompt77,0.48848391395034013,9.29747223854065,52,no,200,100,1.7789713541666667,0.053660074869791664,0.1116180419921875
prompt78,0.0,6.463325500488281,36,no,27,6,0.0,0.0424041748046875,1.0
prompt79,0.0,5.86181378364563,32,no,0,70,0.0,0.0404052734375,1.0
prompt80,0.0,6.5972676277160645,37,no,22,10,0.0,0.041351318359375,1.0
prompt81,0.0,5.797775506973267,32,no,3,17,0.0,0.044189453125,1.0
prompt82,0.6559229595555555,8.860036373138428,50,no,0,623,1.921875,0.04962158203125,0.17333984375
prompt83,0.42986440621856675,3.1118485927581787,17,no,425,600,1.6725260416666667,0.049906412760416664,0.4179280598958333
prompt84,0.0,5.278552770614624,32,no,52,15,0.0,0.04132080078125,1.0
prompt87,0.0,8.135812044143677,45,no,6600,9360,0.0,0.0408782958984375,1.0
prompt88,0.0,6.096885681152344,34,no,880000,8000,0.0,0.041920979817708336,1.0
prompt89,0.0,15.667656183242798,88,no,40,24,0.0,0.042572021484375,1.0
prompt90,0.3057520766930593,7.632418870925903,42,yes,225,225,0.58447265625,0.047709147135416664,0.466064453125
prompt93,0.6725401805326798,6.73780369758606,37,no,40,36,2.2744140625,0.0477752685546875,0.2042236328125
prompt94,0.0,8.056313753128052,45,no,72,348,0.0,0.04168701171875,1.0
prompt95,0.0,8.424225568771362,47,no,627,40,0.0,0.042134602864583336,1.0
prompt96,0.0,4.843454599380493,27,no,6,3,0.0,0.04510498046875,1.0
prompt97,0.0,9.575175762176514,53,no,4,12,0.0,0.043914794921875,1.0
prompt98,0.2275344223274756,10.084556102752686,56,no,450,5,0.22672526041666666,0.044748942057291664,0.7202962239583334
prompt99,0.0,6.018979787826538,33,no,98,58,0.0,0.0423583984375,1.0
prompt100,0.0,16.4849534034729,90,no,300,175,0.0,0.042215983072916664,1.0
prompt102,0.07625573132182425,3.695410966873169,20,no,35,26,0.3369140625,0.0447998046875,0.5051956176757812
prompt103,0.05661944023086951,14.46325969696045,81,no,750,140,0.22574869791666666,0.042490641276041664,0.7319742838541666
prompt104,0.05037131045993191,2.6107163429260254,14,no,166,500,0.359375,0.043263753255208336,0.7277018229166666
prompt105,0.0,5.562960147857666,31,yes,20,20,0.0,0.0412139892578125,1.0
prompt106,0.0,7.508071660995483,42,no,9,72,0.0,0.0418701171875,1.0
prompt107,0.8852474429046264,13.71961259841919,73,no,7,3,2.052734375,0.05584716796875,0.2430419921875
prompt108,0.3973046879030843,6.064299821853638,33,no,95,50,0.34033203125,0.045745849609375,0.5877685546875
prompt109,0.0,7.767316102981567,43,no,30.4,28,0.0,0.0408203125,1.0
prompt110,0.2905009378346558,5.677204370498657,31,no,28,45,0.88232421875,0.0527801513671875,0.62005615234375
prompt111,0.0,5.973135948181152,33,no,32,16,0.0,0.043121337890625,1.0
prompt112,0.0,3.8549723625183105,21,yes,24,24,0.0,0.04296875,1.0
prompt113,0.0,5.525622367858887,32,yes,25,25,0.0,0.0426025390625,1.0
prompt115,0.0,6.034242868423462,33,no,70,90,0.0,0.040985107421875,1.0
prompt117,0.0,7.3463733196258545,42,yes,360,360,0.0,0.041310628255208336,1.0
prompt118,0.1586696279487855,4.753885984420776,26,no,1.75,4,0.540283203125,0.04315185546875,0.5620841979980469
prompt120,0.0,5.191407918930054,29,no,32,240,0.0,0.0431976318359375,1.0
prompt121,0.0,5.587246656417847,31,no,26,27,0.0,0.0446014404296875,1.0
prompt122,0.0,4.72237229347229,26,no,15,48,0.0,0.0410919189453125,1.0
prompt123,0.0,7.805974721908569,44,no,45,50,0.0,0.0421142578125,1.0
prompt124,0.24297434401783957,23.404799222946167,128,no,2053,10,0.5657958984375,0.04482269287109375,0.5590591430664062
prompt126,0.0,5.96397852897644,33,no,44,82,0.0,0.0432281494140625,1.0
prompt127,0.0,5.428138256072998,30,no,25,120,0.0,0.04339599609375,1.0
prompt128,0.12822461530315019,8.663166046142578,48,no,133,880,0.3600260416666667,0.045033772786458336,0.7430013020833334
prompt129,0.03363705469392248,12.51144003868103,70,no,600000,10000,0.11287434895833333,0.0402679443359375,0.8326327006022135
prompt130,0.0,6.824554920196533,38,no,20,30,0.0,0.0417938232421875,1.0
prompt131,0.0,4.503108263015747,25,no,440,940,0.0,0.042266845703125,1.0
prompt132,0.0,5.302377462387085,29,no,14,60,0.0,0.0419921875,1.0
prompt133,0.0,5.76771354675293,32,no,17,13,0.0,0.04229736328125,1.0
prompt134,0.056413978291203315,5.842160701751709,34,yes,720,720,0.22526041666666666,0.042134602864583336,0.6710205078125
prompt135,0.5299156941047787,3.815448045730591,21,no,15,40,1.0205078125,0.0529632568359375,0.230224609375
prompt136,0.0,5.561493635177612,31,no,18,6,0.0,0.043609619140625,1.0
prompt138,0.0,8.802783727645874,49,no,108,105,0.0,0.041910807291666664,1.0
prompt139,0.0,5.396408319473267,30,no,20,70,0.0,0.0418548583984375,1.0
prompt141,0.0,17.18774938583374,97,no,64,400,0.0,0.0418548583984375,1.0
prompt142,0.0,8.983858823776245,50,no,2160,140,0.0,0.04187774658203125,1.0
prompt143,0.16765694276761361,23.312411069869995,129,no,14.1,16,0.273828125,0.0417724609375,0.8179931640625
prompt144,0.0,9.599916696548462,51,no,37,20,0.0,0.04217529296875,1.0
prompt145,0.22823886326347398,13.19871187210083,74,no,1332,4000,0.17041015625,0.04271697998046875,0.7472953796386719
prompt146,0.44316325518060296,1.7876253128051758,9,no,4,2125,4.50390625,0.10418701171875,0.0399169921875
prompt147,0.0,8.140233993530273,44,no,70,75,0.0,0.041229248046875,1.0
prompt148,0.09756506963577515,4.0590128898620605,22,no,22,30,0.337890625,0.0454559326171875,0.598388671875
prompt149,0.8262380897033845,12.624046564102173,71,no,18,16,2.255859375,0.0521240234375,0.202880859375
prompt151,0.37312627474278937,6.912237882614136,38,no,26,5,0.87744140625,0.049713134765625,0.10242462158203125
prompt152,0.0,5.911686182022095,33,no,70,4,0.0,0.04058837890625,1.0
prompt153,0.7262357761017241,1.0816450119018555,5,no,5,48,2.171875,0.056610107421875,0.2347412109375
prompt154,0.0,6.157544136047363,34,no,9,272,0.0,0.0418701171875,1.0
prompt155,0.0,7.60442852973938,42,no,1260,280,0.0,0.04166412353515625,1.0
prompt156,0.32537610260759525,7.577080249786377,42,no,1.0024002200260012e+18,1400,0.896044921875,0.04661407470703125,0.4901096343994141
prompt158,0.0,8.036489963531494,45,yes,34,34,0.0,0.042724609375,1.0
prompt159,0.0,4.717235565185547,26,no,3,15,0.0,0.043792724609375,1.0
prompt160,0.0,7.742827415466309,43,no,22,16,0.0,0.043121337890625,1.0
prompt162,0.17056863196974023,11.698424816131592,66,no,20.4,92,0.410546875,0.04356689453125,0.8450927734375
prompt163,0.28750327337294734,6.81258225440979,38,no,96,50,0.8828125,0.0489349365234375,0.6109619140625
prompt164,0.0,4.7535789012908936,26,no,203,15,0.0,0.042093912760416664,1.0
prompt165,0.0,7.983545303344727,44,no,218,77,0.0,0.041859944661458336,1.0
prompt166,0.38180698731112006,5.098763942718506,28,yes,5,5,0.6767578125,0.048675537109375,0.33984375
prompt167,0.0,4.553735733032227,26,no,14,16,0.0,0.0421905517578125,1.0
prompt168,0.16254974598162536,5.087061643600464,30,no,12,18,0.68310546875,0.0445556640625,0.5270843505859375
prompt169,0.0,3.6280505657196045,20,no,30,120,0.0,0.0410919189453125,1.0
prompt170,0.18456352523157463,10.863924503326416,61,no,50,150,0.68017578125,0.04791259765625,0.5968017578125
prompt172,0.0,31.68919563293457,172,no,62,51,0.0,0.0424652099609375,1.0
prompt173,0.12970413443166984,10.615870952606201,59,no,1700,18000,0.565673828125,0.04416656494140625,0.5569496154785156
prompt174,0.0,6.9096691608428955,38,no,390,95,0.0,0.041341145833333336,1.0
prompt175,0.15145480123965094,9.164493560791016,51,no,21,15,0.340087890625,0.0457000732421875,0.62066650390625
prompt176,0.2760814354907331,8.356695890426636,47,no,60,100,0.7919921875,0.0475311279296875,0.607177734375
prompt177,0.6162583073878283,22.976388931274414,124,no,7500,350,1.92041015625,0.05074310302734375,0.15750885009765625
prompt178,0.0,5.934516191482544,33,no,36,122,0.0,0.043731689453125,1.0
prompt179,0.07062020383383724,3.9888038635253906,22,no,80,130,0.337890625,0.0434112548828125,0.5056533813476562
prompt180,0.0,5.232402801513672,29,no,5,20,0.0,0.043121337890625,1.0
prompt182,0.13444695365408296,10.105204105377197,57,no,30,23,0.5400390625,0.0450592041015625,0.54913330078125
prompt185,0.0,4.347691774368286,24,no,15,30,0.0,0.041900634765625,1.0
prompt186,0.09615618776377839,3.8779754638671875,21,no,60,5,0.33740234375,0.04571533203125,0.570068359375
prompt187,0.12185412603909997,5.7362260818481445,32,no,102,106,0.3587239583333333,0.043955485026041664,0.7385660807291666
prompt188,0.0,9.165961980819702,51,no,200,50,0.0,0.038848876953125,1.0
prompt190,0.1468916303559485,4.129720449447632,24,no,60,360,0.5390625,0.0434112548828125,0.540008544921875
prompt191,0.0,4.179710626602173,23,no,50,5,0.0,0.04193115234375,1.0
prompt192,0.11781774654572846,6.806982040405273,38,no,70,91,0.68115234375,0.045501708984375,0.5601806640625
prompt193,0.0,5.944305419921875,32,no,45,24,0.0,0.0415191650390625,1.0
prompt194,0.4826756749366416,23.173584461212158,130,no,5,10,1.080078125,0.046234130859375,0.2415771484375
prompt195,0.0,8.011728286743164,45,no,9.3,12,0.0,0.0402374267578125,1.0
prompt196,0.0,6.445851802825928,36,yes,120,120,0.0,0.042104085286458336,1.0
prompt197,0.0,8.909922122955322,50,no,9093,6277,0.0,0.04186248779296875,1.0
prompt198,0.0,12.175059080123901,68,no,67,320,0.0,0.04376220703125,1.0
prompt199,0.23017607583746952,12.501360654830933,70,no,65,7500,0.6806640625,0.04901123046875,0.6068115234375
prompt200,0.0,6.109132766723633,34,no,121,55,0.0,0.04144287109375,1.0
prompt201,0.05503444812487316,6.509596347808838,36,no,288704,114200,0.11344401041666667,0.04193115234375,0.8348744710286459
prompt202,0.0,5.9558022022247314,33,no,25,100,0.0,0.0416107177734375,1.0
prompt203,0.0,5.8278021812438965,32,no,16,31,0.0,0.0421600341796875,1.0
prompt204,0.0,4.189172267913818,23,no,32,98,0.0,0.0426788330078125,1.0
prompt205,0.06750892303317775,9.742052793502808,54,no,179,98,0.22526041666666666,0.044535319010416664,0.717041015625
prompt206,0.0,9.043957710266113,50,no,765,860,0.0,0.040781656901041664,1.0
prompt207,0.0,4.416355609893799,24,no,63,2600,0.0,0.0433502197265625,1.0
prompt208,0.0,22.827916860580444,126,no,84,76,0.0,0.0424346923828125,1.0
prompt209,0.7634812978241609,1.7399601936340332,9,no,115878,145,2.6962890625,0.0559539794921875,0.12396240234375
prompt210,0.0,5.668766260147095,31,no,36,10,0.0,0.04296875,1.0
prompt211,0.0,6.507829904556274,36,no,42,4,0.0,0.0436859130859375,1.0
prompt212,0.4213794224187242,13.665582180023193,77,no,0.5,5,0.8369140625,0.045654296875,0.439788818359375
prompt213,0.0,4.705689191818237,26,no,350,250,0.0,0.041524251302083336,1.0
prompt216,0.0,9.48214054107666,53,no,2010,220,0.0,0.0439300537109375,1.0
prompt217,0.0,4.683429002761841,26,no,7,15,0.0,0.042236328125,1.0
prompt218,0.36756241544438545,20.41818070411682,115,no,63,45,0.54052734375,0.04522705078125,0.591552734375
prompt219,0.0,13.050129652023315,73,no,56,54,0.0,0.043243408203125,1.0
prompt220,0.29604130335331774,4.19428277015686,23,no,30,70,0.68310546875,0.044464111328125,0.609619140625
prompt221,0.0,5.8049156665802,32,yes,90,90,0.0,0.0427398681640625,1.0
prompt222,0.0,4.09782862663269,24,no,130,140,0.0,0.04058837890625,1.0
prompt223,0.0,9.276556968688965,52,no,19500,20000,0.0,0.04073486328125,1.0
prompt225,0.8533492595564934,1.4128789901733398,7,no,1,9,2.169921875,0.053375244140625,0.2437744140625
prompt226,0.2627564691273944,4.557455778121948,25,no,25,33,0.681640625,0.0452423095703125,0.5609130859375
prompt227,0.05170596470228084,13.107130289077759,71,no,18.5,9,0.13623046875,0.040765380859375,0.81365966796875
prompt229,0.0,12.18773627281189,68,no,210,21,0.0,0.043294270833333336,1.0
prompt230,0.053126587256544226,18.712255239486694,105,no,228000,276000,0.11336263020833333,0.041819254557291664,0.8376744588216146
prompt231,0.0,10.075502157211304,56,no,23,50,0.0,0.043304443359375,1.0
prompt232,0.2980796371923029,17.579944372177124,99,no,210,75,0.7184244791666666,0.049458821614583336,0.5026448567708334
prompt233,0.0,11.424909830093384,64,no,19,12,0.0,0.0424957275390625,1.0
prompt234,0.7640934446463752,1.5691416263580322,8,no,18,21,2.658203125,0.054962158203125,0.129730224609375
prompt236,0.0,9.125110864639282,51,no,25,31,0.0,0.04071044921875,1.0
prompt237,0.0,5.888385534286499,33,no,80,90,0.0,0.0401763916015625,1.0
prompt238,0.0,9.203913688659668,52,no,52,68,0.0,0.040924072265625,1.0
prompt240,0.0,5.575998067855835,31,no,54,21,0.0,0.0445098876953125,1.0
prompt241,0.3288946160793031,257.24584102630615,1000,no,1311141224111815241113111714210112216212114412282141121021215261718192121111031221032112210181713111216111114110220111211226222281514161121617112210182811220181514111111816172221111226,6,0.41287364130434784,0.04207362299380095,0.6662889563519022
prompt242,0.0,5.6287970542907715,31,no,16,3,0.0,0.04205322265625,1.0
prompt243,0.19555920531502977,17.4641375541687,98,no,667,250,0.3600260416666667,0.04290771484375,0.7344156901041666
prompt244,0.6001836774706167,7.095592021942139,39,no,8,20,1.361328125,0.054473876953125,0.208740234375
prompt245,0.09686062869977675,12.242836713790894,68,no,112,7,0.4554036458333333,0.04351806640625,0.70452880859375
prompt248,0.0,6.423316955566406,36,no,50,300,0.0,0.0421295166015625,1.0
prompt249,0.2506048629814224,11.632558107376099,65,no,1260,5600,0.170654296875,0.0415802001953125,0.766815185546875
prompt250,0.0,13.882035732269287,78,no,35,17,0.0,0.04229736328125,1.0
prompt251,0.0,7.462535858154297,42,yes,70,70,0.0,0.0406036376953125,1.0
prompt252,0.6523598224548699,18.59944224357605,105,no,0.12345678910122562,73,2.563720703125,0.05411529541015625,0.1513214111328125
prompt253,0.0,5.558645725250244,31,yes,18,18,0.0,0.0420989990234375,1.0
prompt254,0.0,10.599232912063599,59,no,54,84,0.0,0.0406646728515625,1.0
prompt255,0.0,47.155722856521606,250,no,5,192,0.0,0.04034423828125,1.0
prompt256,0.0,8.801525115966797,49,no,140,45,0.0,0.042897542317708336,1.0
prompt258,0.08171514857581168,6.122710466384888,34,no,9.5,6,0.1700439453125,0.040863037109375,0.7453041076660156
prompt259,0.0,8.545990228652954,48,no,43,168,0.0,0.0429229736328125,1.0
prompt260,0.0,4.003046751022339,22,no,66,11,0.0,0.043060302734375,1.0
prompt261,0.0,5.552376747131348,31,no,6090,62,0.0,0.041290283203125,1.0
prompt262,0.08127929470905924,5.907779932022095,33,no,30,270,0.5390625,0.0456390380859375,0.554840087890625
prompt263,0.0,5.4364118576049805,30,no,15,8,0.0,0.04437255859375,1.0
prompt264,0.0,5.206076622009277,29,no,175,400,0.0,0.041229248046875,1.0
prompt265,0.0,26.898919820785522,144,no,25000,9500,0.0,0.040771484375,1.0
prompt266,0.14288410318500402,21.84955644607544,119,no,373000,118000,0.11376953125,0.040242513020833336,0.8302027384440104
prompt268,0.0,6.670419931411743,37,no,265,1375,0.0,0.042124430338541664,1.0
prompt269,0.30150072060730515,3.1415724754333496,17,no,8,4,0.6787109375,0.045623779296875,0.0113067626953125
prompt270,0.0,8.148988723754883,45,no,363,762,0.0,0.042368570963541664,1.0
prompt271,0.12089114510383657,8.382466316223145,47,no,16,20,0.5390625,0.0472259521484375,0.614501953125
prompt272,0.21996168226549306,6.648791551589966,37,no,0,5,1.359375,0.05206298828125,0.07330322265625
prompt275,0.0,7.9943952560424805,44,no,54,138,0.0,0.0424652099609375,1.0
prompt276,0.0,16.4691801071167,92,no,26,9,0.0,0.04144287109375,1.0
prompt277,0.4642287908809398,2.6289169788360596,14,no,5,4,4.203125,0.10595703125,0.0419921875
prompt278,0.0,8.7166268825531,49,no,50,40,0.0,0.0403594970703125,1.0
prompt279,0.0,5.387371063232422,31,no,18,6,0.0,0.0431365966796875,1.0
prompt280,0.4177225166622022,4.684237957000732,26,no,0.5,7,1.1209716796875,0.04846954345703125,0.10145187377929688
prompt281,0.18632462757157056,9.156817197799683,51,no,125,2450,0.4534505208333333,0.046956380208333336,0.7388509114583334
prompt282,0.8654512191490654,11.22826600074768,63,no,100,195,2.3365885416666665,0.052775065104166664,0.2138671875
prompt283,0.0,4.268989086151123,23,no,20,68,0.0,0.0421600341796875,1.0
prompt284,0.08183255539847807,8.68321681022644,48,no,100,360,0.22591145833333334,0.044158935546875,0.737060546875
prompt285,0.0,7.073289155960083,42,no,25,21,0.0,0.0409393310546875,1.0
prompt286,0.18233510190102262,5.5377280712127686,31,no,30,90,0.79248046875,0.0447540283203125,0.567626953125
prompt287,0.0,15.638471603393555,88,no,11,8,0.0,0.0438079833984375,1.0
prompt289,0.20643007543128686,2.799700975418091,15,no,30,16,0.88427734375,0.0457305908203125,0.60748291015625
prompt290,0.5022727157957091,34.358516454696655,185,no,115161622102.0,390,1.5972005208333333,0.053415934244791664,0.21305745442708332
prompt291,0.0,5.436259508132935,30,no,0,2,0.0,0.042388916015625,1.0
prompt292,0.1104555417002588,10.562758684158325,59,no,35.0,75,0.9046875,0.058642578125,0.807867431640625
prompt293,0.0,6.555325746536255,36,no,28,83,0.0,0.0439453125,1.0
prompt294,0.0,7.201966047286987,40,no,207,3,0.0,0.041666666666666664,1.0
prompt295,0.0,5.501069068908691,30,no,220,370,0.0,0.042093912760416664,1.0
prompt296,0.0,4.876664638519287,27,no,11,3,0.0,0.0413360595703125,1.0
prompt297,0.0,7.429353952407837,41,no,15,55,0.0,0.0424652099609375,1.0
prompt298,0.15442357215910235,8.135926485061646,45,no,450,500,0.5276692708333334,0.048583984375,0.7488606770833334
prompt303,0.0,6.000492095947266,33,no,95,1300,0.0,0.0419464111328125,1.0
prompt304,0.0,6.467161417007446,36,no,350,3200,0.0,0.042063395182291664,1.0
prompt305,0.0,10.927732706069946,64,no,16,4,0.0,0.04156494140625,1.0
prompt306,0.0,8.251261711120605,46,no,70,10,0.0,0.040802001953125,1.0
prompt307,0.0,3.32159423828125,18,no,2,16,0.0,0.042388916015625,1.0
prompt308,0.0,5.917010307312012,33,no,11,6,0.0,0.043975830078125,1.0
prompt310,0.10020672314576906,5.359955072402954,29,no,10000,2050,0.27119140625,0.042626953125,0.6242706298828125
prompt312,0.0,7.821075916290283,44,no,40,32,0.0,0.041839599609375,1.0
prompt313,0.12944102198970167,6.157408237457275,34,no,12,120000,0.33935546875,0.043853759765625,0.570068359375
prompt315,0.38489607227912676,6.689233064651489,37,no,3,14,1.080078125,0.04974365234375,0.22900390625
prompt316,0.0,8.817411184310913,49,no,150,156,0.0,0.042307535807291664,1.0
prompt318,0.3180089675492221,7.157202959060669,40,no,110,123,1.0950520833333333,0.048105875651041664,0.487060546875
prompt319,0.11447165209973618,16.012020111083984,90,no,10,15,0.3388671875,0.043182373046875,0.513580322265625
prompt321,0.19583458020754865,6.793429374694824,39,yes,1,1,0.67578125,0.047271728515625,0.211181640625
prompt322,0.0,5.93515682220459,33,no,30,9,0.0,0.0423736572265625,1.0
prompt323,0.0,7.264530658721924,40,no,3,75,0.0,0.0452880859375,1.0
prompt324,0.0,5.233401775360107,29,no,3,14,0.0,0.04058837890625,1.0
prompt325,0.08915721951407948,7.752876043319702,43,no,24000,224000,0.21640625,0.04183349609375,0.80887451171875
prompt326,0.0,8.621210098266602,48,no,23,14,0.0,0.0433197021484375,1.0
prompt327,0.0,26.256428718566895,143,no,24,31,0.0,0.04132080078125,1.0
prompt328,0.0,3.845191717147827,21,no,90,2,0.0,0.039764404296875,1.0
prompt329,0.0,5.5991737842559814,31,yes,14,14,0.0,0.04205322265625,1.0
prompt330,0.602803071754464,12.19020676612854,68,no,1,31,1.765625,0.050811767578125,0.2342529296875
prompt332,0.0,8.944544792175293,50,no,70,44,0.0,0.041107177734375,1.0
prompt334,0.6720366529424512,10.334867477416992,58,no,7,6,2.05078125,0.056732177734375,0.24365234375
prompt336,0.0,8.40950322151184,47,no,48,72,0.0,0.043182373046875,1.0
prompt337,0.692272421875832,5.194991588592529,29,no,152,1,3.6725260416666665,0.161346435546875,0.10962422688802083
prompt339,0.0,6.609335899353027,37,no,180,160,0.0,0.041910807291666664,1.0
prompt340,0.0,11.464837074279785,62,yes,4,4,0.0,0.041961669921875,1.0
prompt341,0.14805000338232546,12.002800703048706,67,no,148,260,0.22623697916666666,0.043711344401041664,0.7193196614583334
prompt342,0.0,6.5094592571258545,36,no,36,87,0.0,0.0419158935546875,1.0
prompt344,0.0,5.222347259521484,29,no,16,2,0.0,0.043731689453125,1.0
prompt345,0.0,5.346940994262695,30,no,450,310,0.0,0.041147867838541664,1.0
prompt347,0.0,5.39539098739624,30,no,60,36,0.0,0.04058837890625,1.0
prompt348,0.14509444672905836,8.594894886016846,48,no,20,10,0.791015625,0.04925537109375,0.6129150390625
prompt349,0.0,6.123908758163452,34,no,0,2640,0.0,0.04248046875,1.0
prompt350,0.43323117563900154,2.8824145793914795,15,no,5,8,0.6796875,0.044952392578125,0.007843017578125
