prompt_id,entropy,latency,tokens_used,correct,llm_answer,ground_truth,avg_au,avg_eu,cosine
prompt221,,4.502515554428101,26,buggy,None,90,,,
prompt222,,181.92647433280945,800,buggy,None,140,,,
prompt223,0.2629254627204741,9.882341384887695,59,no,18500,20000,1.1744140625,0.06297607421875,0.44205474853515625
prompt224,,189.85880851745605,800,buggy,None,180,,,
prompt225,0.8114976477439428,1.4174482822418213,8,no,3,9,1.9189453125,0.05645751953125,0.2449951171875
prompt226,,13.110474824905396,75,buggy,None,33,,,
prompt227,0.3158357278303571,22.49673628807068,123,no,43.0,9,0.58828125,0.04417724609375,0.50059814453125
prompt228,,23.014227390289307,132,buggy,None,1,,,
prompt229,,29.9993577003479,164,buggy,None,21,,,
prompt230,0.0,11.36000394821167,65,no,3200,276000,0.0,0.04093170166015625,1.0
prompt231,0.6153671160095221,2.09269118309021,12,no,3,50,2.3671875,0.05523681640625,0.1563720703125
prompt232,0.32483782166877084,1.742955207824707,13,no,50,75,0.8818359375,0.05072021484375,0.62005615234375
prompt233,,187.60142755508423,800,buggy,None,12,,,
prompt234,,76.765545129776,389,buggy,None,21,,,
prompt235,,188.56493592262268,800,buggy,None,10,,,
prompt236,0.8128240765632033,1.5869865417480469,9,no,14,31,2.04248046875,0.057220458984375,0.2398681640625
prompt237,,185.4904294013977,800,buggy,None,90,,,
prompt238,0.19249853936139577,4.548708915710449,31,no,27,68,0.79296875,0.0474853515625,0.623291015625
prompt239,0.8658813427009971,10.742942094802856,61,no,220,280,2.2330729166666665,0.054117838541666664,0.22745768229166666
prompt240,0.2995611463234774,3.4989633560180664,25,no,8,21,1.0771484375,0.0472412109375,0.20166015625
prompt241,0.7186546886637762,6.87430214881897,44,yes,6,6,1.919921875,0.054046630859375,0.232666015625
prompt242,0.4028820137552439,29.981908082962036,167,no,0.404,3,2.6962890625,0.1036529541015625,0.3349952697753906
prompt243,,19.37887978553772,110,buggy,None,250,,,
prompt244,,5.974719524383545,34,buggy,None,20,,,
prompt245,,117.86965465545654,555,buggy,None,7,,,
prompt246,0.0,13.468568801879883,76,yes,27000,27000,0.0,0.0403076171875,1.0
prompt247,,118.15632057189941,551,buggy,None,32,,,
prompt248,0.0,8.23050332069397,52,no,150,300,0.0,0.04168701171875,1.0
prompt249,,189.99551367759705,800,buggy,None,5600,,,
prompt250,0.0,7.695587873458862,44,no,15,17,0.0,0.0424652099609375,1.0
prompt251,0.0,4.528468608856201,31,yes,70,70,0.0,0.0409698486328125,1.0
prompt252,,104.02728939056396,510,buggy,None,73,,,
prompt253,0.0,4.285721302032471,29,yes,18,18,0.0,0.0423126220703125,1.0
prompt254,,4.86353611946106,28,buggy,None,84,,,
prompt255,,69.18685579299927,357,buggy,None,192,,,
prompt256,,0.38909459114074707,2,buggy,None,45,,,
prompt257,0.5646457813898662,1.5907971858978271,10,no,800,5600,1.6848958333333333,0.051829020182291664,0.15290323893229166
prompt258,0.4491440073045931,5.202381134033203,30,no,289.5,6,1.769140625,0.051153564453125,0.298095703125
prompt259,0.7426894000893567,9.20784616470337,56,no,8,168,1.5859375,0.05059814453125,0.2178955078125
prompt260,0.0,9.713135719299316,58,no,66,11,0.0,0.0437774658203125,1.0
prompt261,,32.248706340789795,186,buggy,None,62,,,
prompt262,,51.48774790763855,284,buggy,None,270,,,
prompt263,0.4946936017205361,25.109802961349487,143,no,30,8,1.5009765625,0.0501556396484375,0.20947265625
prompt264,0.5987777488294006,1.4864957332611084,11,no,185,400,1.49609375,0.054636637369791664,0.23746744791666666
prompt265,,195.30834817886353,800,buggy,None,9500,,,
prompt266,,4.060726165771484,23,buggy,None,118000,,,
prompt267,,58.689085245132446,304,buggy,None,91,,,
prompt268,,184.0988154411316,791,buggy,None,1375,,,
prompt269,0.3220175628682579,46.13092398643494,257,no,56,4,0.677001953125,0.04864501953125,0.21331787109375
prompt270,0.0,5.105819463729858,29,no,400,762,0.0,0.042195638020833336,1.0
prompt271,,5.801068305969238,36,buggy,None,20,,,
prompt272,,4.193594932556152,25,buggy,None,5,,,
prompt273,,194.18848848342896,800,buggy,None,315,,,
prompt274,,99.58826994895935,477,buggy,None,3200,,,
prompt275,,64.18777990341187,325,buggy,None,138,,,
prompt276,0.0,15.86424446105957,90,no,6,9,0.0,0.042236328125,1.0
prompt277,0.0,9.78746747970581,59,no,300,4,0.0,0.04193115234375,1.0
prompt278,,52.36529207229614,288,buggy,None,40,,,
prompt279,,5.777760028839111,40,buggy,None,6,,,
prompt280,0.20569675331152593,8.454233407974243,53,yes,7.0,7,0.1707763671875,0.0399169921875,0.7633514404296875
prompt281,0.8682326340911946,4.967511892318726,29,no,6,2450,1.7705078125,0.048828125,0.2205810546875
prompt282,0.8413490355939802,30.107362508773804,168,no,5,195,2.16796875,0.05517578125,0.2281494140625
prompt283,,101.1802568435669,477,buggy,None,68,,,
prompt284,,7.296424865722656,41,buggy,None,360,,,
prompt285,0.0,4.251443862915039,32,yes,21,21,0.0,0.0426025390625,1.0
prompt286,,5.620154857635498,38,buggy,None,90,,,
prompt288,,35.769872426986694,196,buggy,None,3,,,
prompt289,,0.39853453636169434,2,buggy,None,16,,,
prompt290,,33.516221046447754,185,buggy,None,390,,,
prompt291,,0.31287097930908203,2,buggy,None,2,,,
prompt292,0.0,5.334363698959351,31,no,50,75,0.0,0.0425567626953125,1.0
prompt293,,191.420818567276,800,buggy,None,83,,,
prompt294,0.7355594890497379,1.7737646102905273,10,no,21,3,2.427734375,0.056732177734375,0.168853759765625
prompt295,0.0,11.619945287704468,65,no,28,370,0.0,0.041961669921875,1.0
prompt296,,76.19463396072388,393,buggy,None,3,,,
prompt297,0.6307094513638798,3.179342746734619,18,no,2,55,2.05078125,0.0560302734375,0.2330322265625
prompt298,0.0,6.163156747817993,35,no,800,500,0.0,0.041219075520833336,1.0
prompt299,,1.260704755783081,7,buggy,None,31800,,,
prompt300,,0.37546825408935547,2,buggy,None,78,,,
prompt301,0.8512385103673591,13.030662059783936,74,no,13,8,2.14697265625,0.0529937744140625,0.19830322265625
prompt302,,0.1637434959411621,1,buggy,None,15,,,
prompt303,,4.545791387557983,26,buggy,None,1300,,,
prompt305,,43.97433042526245,250,buggy,None,4,,,
prompt306,0.0,5.1402671337127686,31,no,5,10,0.0,0.043426513671875,1.0
prompt307,0.8862186208614453,1.4097318649291992,8,no,8,16,1.767578125,0.054840087890625,0.229248046875
prompt308,0.7338156907106348,1.4774889945983887,9,no,45,6,2.4052734375,0.0568695068359375,0.17071533203125
prompt309,,190.0377070903778,800,buggy,None,8,,,
prompt310,0.7186342545944912,6.0287535190582275,34,no,150,2050,2.1233723958333335,0.052988688151041664,0.22078450520833334
prompt311,0.0,8.739752769470215,55,no,9,91,0.0,0.042572021484375,1.0
prompt312,0.2183766901594967,4.342874765396118,31,no,5,32,0.6767578125,0.04730224609375,0.310791015625
prompt313,,188.84858322143555,800,buggy,None,120000,,,
prompt314,,19.80990171432495,114,buggy,None,30,,,
prompt315,0.9543473586275466,20.731756687164307,118,no,4,14,1.7685546875,0.05157470703125,0.209228515625
prompt316,,134.76568603515625,619,buggy,None,156,,,
prompt317,,184.16158747673035,800,buggy,None,12,,,
prompt318,,186.72387719154358,800,buggy,None,123,,,
prompt319,0.0,13.74135947227478,78,no,45,15,0.0,0.04296875,1.0
prompt320,0.0,7.017611503601074,43,no,22,8,0.0,0.0418853759765625,1.0
prompt321,0.5190776421579385,10.449517488479614,67,no,3.0,1,0.779296875,0.0457611083984375,0.1434783935546875
prompt322,,7.914502143859863,46,buggy,None,9,,,
prompt323,0.6985803526526155,3.1890146732330322,18,no,13.16,75,2.844921875,0.071014404296875,0.12972412109375
prompt324,0.45659622023467394,4.302160263061523,25,no,5,14,1.5849609375,0.049774169921875,0.259521484375
prompt325,0.5431715626745126,6.658008098602295,38,no,3544000,224000,1.6107700892857142,0.057591029575892856,0.27775355747767855
prompt326,,0.37451672554016113,2,buggy,None,14,,,
prompt327,,190.90481328964233,800,buggy,None,31,,,
prompt328,0.0,5.508329391479492,35,no,240,2,0.0,0.0418701171875,1.0
prompt329,0.0,4.812688112258911,30,no,11,14,0.0,0.04150390625,1.0
prompt330,,6.6446309089660645,38,buggy,None,31,,,
prompt331,0.1990750085131412,9.137948036193848,52,no,30000,8400,0.136328125,0.040826416015625,0.8052093505859375
prompt332,0.8822590381780158,0.9635603427886963,7,no,4,44,1.921875,0.0537109375,0.232666015625
prompt333,0.08465031914247158,6.640580892562866,38,no,250,100,0.22542317708333334,0.042714436848958336,0.7583821614583334
prompt334,,187.0524938106537,800,buggy,None,6,,,
prompt335,0.1891431744425816,8.18946099281311,47,no,8.75,310,0.566162109375,0.0435791015625,0.5740814208984375
prompt336,0.0,7.3441009521484375,44,no,20,72,0.0,0.04193115234375,1.0
prompt337,0.1887901708475649,4.063477277755737,28,no,12,1,0.339111328125,0.0447235107421875,0.570068359375
prompt338,,169.86276960372925,745,buggy,None,60,,,
prompt339,,183.8531641960144,800,buggy,None,160,,,
prompt340,,0.22775864601135254,1,buggy,None,4,,,
prompt341,,16.393826723098755,93,buggy,None,260,,,
prompt342,0.5386767200950364,1.948909044265747,11,no,20,87,3.2412109375,0.0865020751953125,0.1492156982421875
prompt343,,172.58802032470703,750,buggy,None,180000,,,
prompt344,,8.534035682678223,50,buggy,None,2,,,
prompt345,,13.372430801391602,83,buggy,None,310,,,
prompt346,,190.22306632995605,800,buggy,None,9,,,
prompt347,,27.740159034729004,160,buggy,None,36,,,
prompt348,,21.455998182296753,122,buggy,None,10,,,
prompt349,,1.5958387851715088,9,buggy,None,2640,,,
prompt350,,18.830230236053467,106,buggy,None,8,,,
prompt351,,77.87908267974854,392,buggy,None,10,,,
prompt352,,184.83585953712463,800,buggy,None,21,,,
prompt353,0.09693107279337661,16.04411506652832,91,no,26.6,20,0.136328125,0.04122314453125,0.81068115234375
prompt354,0.0,5.9758522510528564,34,no,350,45,0.0,0.043121337890625,1.0
prompt355,0.0,17.055968523025513,97,no,416,34,0.0,0.042327880859375,1.0
prompt356,,55.613685607910156,292,buggy,None,21,,,
prompt357,,192.78935837745667,800,buggy,None,2,,,
prompt358,,8.550993204116821,49,buggy,None,20,,,
prompt359,0.6579300201775579,3.8376753330230713,22,no,200,4,1.7587890625,0.052520751953125,0.130889892578125
prompt360,0.21344842807396144,4.6674652099609375,33,no,10,25,0.541015625,0.044769287109375,0.62274169921875
prompt361,0.0,12.137074947357178,69,no,583,20,0.0,0.041544596354166664,1.0
prompt362,0.275084185507366,2.663346767425537,15,no,9,23,1.3623046875,0.05096435546875,0.2001953125
prompt363,0.0,10.64256763458252,61,no,16000,6,0.0,0.041448974609375,1.0
prompt364,0.0,5.173196792602539,31,no,81,49,0.0,0.0426025390625,1.0
prompt365,0.0,3.5669517517089844,27,no,6,18,0.0,0.041961669921875,1.0
prompt366,,24.35779881477356,138,buggy,None,9,,,
prompt367,,191.72270369529724,800,buggy,None,19,,,
prompt368,,21.504441022872925,129,buggy,None,18,,,
prompt369,,47.90871071815491,252,buggy,None,1198,,,
prompt370,0.0,9.408032178878784,56,yes,320,320,0.0,0.042012532552083336,1.0
prompt371,,82.93100643157959,408,buggy,None,50,,,
prompt372,0.0,5.866956949234009,34,no,8,5,0.0,0.04315185546875,1.0
prompt373,,39.015106201171875,214,buggy,None,240000,,,
prompt374,,141.08206272125244,658,buggy,None,45,,,
prompt375,0.9724625937029207,1.4403927326202393,8,no,3,48,2.171875,0.053466796875,0.2437744140625
prompt376,,185.02058959007263,800,buggy,None,15,,,
prompt377,,109.30420017242432,517,buggy,None,50,,,
prompt378,,5.524925708770752,32,buggy,None,15,,,
prompt379,,71.41443181037903,375,buggy,None,21,,,
prompt380,0.14719298348172788,8.079562664031982,51,no,2475.0,803,0.47042410714285715,0.043797084263392856,0.7486310686383929
prompt381,0.0,5.774762392044067,37,no,103,67,0.0,0.040598551432291664,1.0
prompt382,,0.16836905479431152,1,buggy,None,350,,,
prompt383,,0.2068479061126709,1,buggy,None,2,,,
prompt384,,182.29989576339722,800,buggy,None,32,,,
prompt385,0.8598586534054471,1.652087926864624,9,no,52,16,2.09765625,0.0556640625,0.22064208984375
prompt386,,13.156793117523193,75,buggy,None,80,,,
prompt387,0.0,4.335808515548706,32,no,54,36,0.0,0.0409698486328125,1.0
