prompt_id,entropy,latency,tokens_used,correct,llm_answer,ground_truth,avg_au,avg_eu,cosine
prompt60,,8.468494415283203,54,buggy,None,17,,,
prompt61,0.5097432056658402,34.16423511505127,189,no,910,1430,0.5861002604166666,0.049509684244791664,0.597412109375
prompt62,,0.18392610549926758,1,buggy,None,25000,,,
prompt63,,117.66397452354431,545,buggy,None,1596,,,
prompt64,,20.92595624923706,116,buggy,None,300,,,
prompt65,,9.77192735671997,60,buggy,None,36,,,
prompt66,0.0,7.741806983947754,46,no,20,48,0.0,0.04296875,1.0
prompt67,,29.971616506576538,169,buggy,None,595,,,
prompt68,0.0,6.977263689041138,46,yes,36,36,0.0,0.0443267822265625,1.0
prompt69,0.0,15.451560735702515,91,no,50,60,0.0,0.0456085205078125,1.0
prompt70,0.07694339985458458,21.164056062698364,123,no,150060159009006001500,7425,0.19452194940476192,0.04539417085193452,0.9063953218005952
prompt71,0.2737828874410417,5.455775737762451,36,no,6,60,1.0771484375,0.050811767578125,0.4833984375
prompt72,,0.15053272247314453,1,buggy,None,221,,,
prompt73,0.0,15.880586624145508,95,yes,255,255,0.0,0.043446858723958336,1.0
prompt74,,48.952027797698975,249,buggy,None,88,,,
prompt75,,11.329763650894165,65,buggy,None,60,,,
prompt76,,6.506398677825928,37,buggy,None,5,,,
prompt77,,51.523627281188965,282,buggy,None,100,,,
prompt78,,11.556169033050537,71,buggy,None,6,,,
prompt79,,7.690249443054199,48,buggy,None,70,,,
prompt80,,3.815382480621338,27,buggy,None,10,,,
prompt81,0.9064636184895165,3.432842493057251,20,no,10,17,2.3115234375,0.0601348876953125,0.4034423828125
prompt82,,25.176496744155884,150,buggy,None,623,,,
prompt83,,9.820274591445923,63,buggy,None,600,,,
prompt84,,4.059441804885864,29,buggy,None,15,,,
prompt85,,2.7959768772125244,16,buggy,None,44,,,
prompt86,,0.6988039016723633,4,buggy,None,22,,,
prompt87,,50.32914733886719,266,buggy,None,9360,,,
prompt88,,3.119811773300171,22,buggy,None,8000,,,
prompt89,,16.631667137145996,98,buggy,None,24,,,
prompt90,,5.9935173988342285,34,buggy,None,225,,,
prompt91,,0.14844894409179688,1,buggy,None,28,,,
prompt92,,35.12326502799988,197,buggy,None,4,,,
prompt93,,62.7345290184021,316,buggy,None,36,,,
prompt94,0.0,5.713920831680298,36,no,72,348,0.0,0.0424041748046875,1.0
prompt95,0.5876840175856269,48.90386605262756,269,no,400,40,1.2802734375,0.056660970052083336,0.29888916015625
prompt96,,82.34721326828003,424,buggy,None,3,,,
prompt97,,10.330575704574585,60,buggy,None,12,,,
prompt98,0.0,7.595799446105957,43,yes,5,5,0.0,0.045684814453125,1.0
prompt99,0.2299999656034699,13.781044244766235,78,no,80,58,0.33984375,0.0463104248046875,0.75244140625
prompt100,0.0,6.162712812423706,35,no,150,175,0.0,0.042134602864583336,1.0
prompt101,,10.026896715164185,57,buggy,None,6,,,
prompt102,,41.54479098320007,226,buggy,None,26,,,
prompt103,0.0,65.99893641471863,340,no,4.2,140,0.0,0.0460357666015625,1.0
prompt104,0.0,27.698699474334717,159,no,1,500,0.0,0.045013427734375,1.0
prompt105,,12.985218524932861,81,buggy,None,20,,,
prompt106,0.0,3.408665657043457,24,no,64,72,0.0,0.0431976318359375,1.0
prompt107,,29.282737970352173,157,buggy,None,3,,,
prompt108,0.5996622955825748,1.5808532238006592,9,no,55,50,1.56201171875,0.056060791015625,0.497802734375
prompt109,,2.6273343563079834,16,buggy,None,28,,,
prompt110,0.8365053819080635,1.7493245601654053,10,no,23,45,2.20703125,0.0625152587890625,0.4063720703125
prompt111,,177.19359350204468,750,buggy,None,16,,,
prompt112,,10.59678864479065,62,buggy,None,24,,,
prompt113,,76.24623513221741,398,buggy,None,25,,,
prompt114,,29.849047660827637,162,buggy,None,6,,,
prompt115,,4.229459285736084,24,buggy,None,90,,,
prompt116,0.25599383614181004,9.85558795928955,59,no,17.19,42,0.2712890625,0.047369384765625,0.74296875
prompt117,,1.4115192890167236,10,buggy,None,360,,,
prompt118,,54.43618416786194,286,buggy,None,4,,,
prompt119,,2.631375551223755,15,buggy,None,95200,,,
prompt120,0.19467029983632508,17.818042516708374,107,yes,240,240,0.359375,0.04840087890625,0.8369140625
prompt121,,14.502927541732788,85,buggy,None,27,,,
prompt122,,0.15963077545166016,1,buggy,None,48,,,
prompt123,0.22529230492497931,16.753021717071533,102,no,65309545,50,0.50341796875,0.04724884033203125,0.811187744140625
prompt124,0.0,5.743650197982788,33,yes,10,10,0.0,0.0429534912109375,1.0
prompt125,0.8453291231980518,4.776299715042114,27,no,53,10,1.021484375,0.0535125732421875,0.4407958984375
prompt126,,23.095218420028687,134,buggy,None,82,,,
prompt127,0.43464005751099827,4.367717504501343,31,no,50,120,0.681640625,0.0484161376953125,0.721435546875
prompt128,,197.80918979644775,800,buggy,None,880,,,
prompt129,,192.31231045722961,800,buggy,None,10000,,,
prompt130,,11.513741493225098,67,buggy,None,30,,,
prompt131,0.0,7.138938665390015,47,yes,940,940,0.0,0.041880289713541664,1.0
prompt132,0.4402755849989853,19.0298273563385,109,no,30,60,0.33984375,0.0480194091796875,0.78173828125
prompt133,,7.1417810916900635,45,buggy,None,13,,,
prompt134,,0.1538372039794922,1,buggy,None,720,,,
prompt135,0.7175318661525786,1.8531880378723145,13,no,35,40,1.7626953125,0.0575408935546875,0.4190673828125
prompt136,,13.078284502029419,78,buggy,None,6,,,
prompt137,,14.665070056915283,83,buggy,None,29,,,
prompt138,,2.8055455684661865,16,buggy,None,105,,,
prompt139,0.0,4.373331546783447,29,no,6,70,0.0,0.043548583984375,1.0
prompt140,,1.278740644454956,9,buggy,None,20,,,
prompt141,0.0,16.728862762451172,100,no,160,400,0.0,0.04266357421875,1.0
prompt142,0.0,6.681385517120361,42,no,70,140,0.0,0.0437469482421875,1.0
prompt143,,117.13456153869629,547,buggy,None,16,,,
prompt144,0.9648748877663218,1.6438772678375244,9,no,43,20,2.22265625,0.0567779541015625,0.46484375
prompt145,,21.168750047683716,123,buggy,None,4000,,,
prompt146,0.0,6.164452314376831,35,no,1300,2125,0.0,0.04433441162109375,1.0
prompt147,0.0,12.308105707168579,68,no,15,75,0.0,0.04315185546875,1.0
prompt148,,194.24022483825684,800,buggy,None,30,,,
prompt149,0.6590044956264812,3.16007924079895,22,no,4,16,0.6796875,0.04681396484375,0.441650390625
prompt150,0.24844908129795826,34.41391324996948,185,no,0.006796107514168534,4,0.2705078125,0.0466766357421875,0.882080078125
prompt151,0.06680448209717937,12.664536237716675,71,no,162.5,5,0.11279296875,0.044255574544270836,0.848419189453125
prompt152,0.0,4.405952215194702,30,no,50,4,0.0,0.0456085205078125,1.0
prompt153,,2.8431732654571533,16,buggy,None,48,,,
prompt154,0.0,7.178847789764404,41,no,704,272,0.0,0.043477376302083336,1.0
prompt155,0.0,11.274075984954834,64,yes,280,280,0.0,0.043701171875,1.0
prompt156,,12.739227056503296,72,buggy,None,1400,,,
prompt157,,199.9342315196991,800,buggy,None,80,,,
prompt158,0.1772373394971915,9.689024686813354,58,no,38.0,34,0.13603515625,0.046142578125,0.8259765625
prompt159,,29.3354709148407,164,buggy,None,15,,,
prompt160,,2.6092581748962402,17,buggy,None,16,,,
prompt161,,22.542545318603516,126,buggy,None,32,,,
prompt162,,11.374615669250488,70,buggy,None,92,,,
prompt163,0.0,13.667923212051392,80,no,35,50,0.0,0.0440521240234375,1.0
prompt164,0.0,9.703787088394165,55,no,95,15,0.0,0.0449981689453125,1.0
prompt165,0.0,8.955318689346313,50,yes,77,77,0.0,0.045745849609375,1.0
prompt166,,15.690295219421387,89,buggy,None,5,,,
prompt167,0.0,16.608211278915405,102,no,24,16,0.0,0.0438079833984375,1.0
prompt168,,18.495173931121826,113,buggy,None,18,,,
prompt169,0.0,6.097937822341919,42,no,90,120,0.0,0.0421600341796875,1.0
prompt170,0.0,23.08682632446289,133,no,14,150,0.0,0.0435638427734375,1.0
prompt171,0.0,15.893341064453125,92,yes,1210,1210,0.0,0.04302215576171875,1.0
prompt172,0.0,8.664907455444336,50,no,24,51,0.0,0.0431060791015625,1.0
prompt173,,0.1859431266784668,1,buggy,None,18000,,,
prompt174,,64.24364042282104,321,buggy,None,95,,,
prompt175,0.0,20.199204683303833,114,no,72,15,0.0,0.043212890625,1.0
prompt176,0.0,10.969848871231079,67,no,20,100,0.0,0.0442657470703125,1.0
prompt177,0.0,33.64628577232361,181,no,2300,350,0.0,0.04172515869140625,1.0
prompt178,,0.15832734107971191,1,buggy,None,122,,,
prompt179,0.0,10.375015497207642,64,yes,130,130,0.0,0.043060302734375,1.0
prompt180,0.0,3.938204526901245,26,yes,20,20,0.0,0.043182373046875,1.0
prompt181,0.0,10.307290077209473,58,no,100,160,0.0,0.043792724609375,1.0
prompt182,0.8331188136407466,1.5696611404418945,11,no,44,23,1.70849609375,0.0565185546875,0.50439453125
prompt183,,129.27364134788513,565,buggy,None,2,,,
prompt184,,66.36414289474487,348,buggy,None,25,,,
prompt185,,7.983433485031128,50,buggy,None,30,,,
prompt186,,50.42197227478027,256,buggy,None,5,,,
prompt187,0.0,16.166807889938354,95,no,16.59,106,0.0,0.04296875,1.0
prompt188,,0.19033145904541016,1,buggy,None,50,,,
prompt189,0.05160029856188108,26.525285243988037,148,no,8.89,34,0.16845703125,0.04596710205078125,0.876220703125
prompt190,,186.54268074035645,800,buggy,None,360,,,
prompt191,0.0,10.631361246109009,66,yes,5,5,0.0,0.044403076171875,1.0
prompt192,0.36265232021202526,23.498817205429077,135,no,0.8,91,1.1591796875,0.0550994873046875,0.5102386474609375
prompt193,0.0,18.156898975372314,99,no,18,24,0.0,0.0453033447265625,1.0
prompt194,0.4738245845759079,5.9701173305511475,39,yes,10,10,0.677734375,0.050506591796875,0.5421142578125
prompt195,,0.15904569625854492,1,buggy,None,12,,,
prompt196,,0.16166901588439941,1,buggy,None,120,,,
prompt197,,50.876935958862305,276,buggy,None,6277,,,
prompt198,,1.5962700843811035,9,buggy,None,320,,,
prompt199,,196.46295833587646,800,buggy,None,7500,,,
prompt200,0.36725981117076567,7.329007863998413,45,no,5565,55,1.292236328125,0.0571746826171875,0.525115966796875
prompt201,,3.3191652297973633,19,buggy,None,114200,,,
prompt202,0.0,3.766953229904175,24,yes,100,100,0.0,0.042399088541666664,1.0
prompt203,,0.19098734855651855,1,buggy,None,31,,,
prompt204,0.0,7.358713626861572,44,yes,98,98,0.0,0.0427703857421875,1.0
prompt205,,36.11815929412842,195,buggy,None,98,,,
prompt206,,0.21013879776000977,1,buggy,None,860,,,
prompt207,,9.377492904663086,55,buggy,None,2600,,,
prompt208,0.0,6.816710472106934,40,no,19,76,0.0,0.043212890625,1.0
prompt209,,187.76332092285156,800,buggy,None,145,,,
prompt210,0.0,31.825855016708374,171,no,4,10,0.0,0.043914794921875,1.0
prompt211,,7.7117719650268555,45,buggy,None,4,,,
prompt212,0.0,2.451753616333008,17,no,29.4,5,0.0,0.04494476318359375,1.0
prompt213,,192.67844820022583,800,buggy,None,250,,,
prompt214,0.5720060400306817,12.240931034088135,70,no,4,8,0.6787109375,0.049224853515625,0.50634765625
prompt215,0.0,19.02351951599121,109,yes,44,44,0.0,0.0431365966796875,1.0
prompt216,0.5565670757750121,11.34442663192749,67,no,3350,220,1.10791015625,0.05297088623046875,0.5146942138671875
prompt217,,0.15532732009887695,1,buggy,None,15,,,
prompt218,,40.19348120689392,224,buggy,None,45,,,
prompt219,0.7129062956912504,1.2353765964508057,8,no,66,54,1.9853515625,0.05889892578125,0.47509765625
prompt220,,2.3629403114318848,16,buggy,None,70,,,
prompt221,,14.367639064788818,83,buggy,None,90,,,
prompt222,0.37067358461985184,2.9606611728668213,21,no,60,140,0.541015625,0.04620361328125,0.697021484375
prompt223,,50.00273394584656,274,buggy,None,20000,,,
prompt224,,41.93840479850769,226,buggy,None,180,,,
prompt225,,37.042274475097656,203,buggy,None,9,,,
prompt226,,194.6963188648224,800,buggy,None,33,,,
prompt227,,131.2767550945282,577,buggy,None,9,,,
prompt228,,66.41618633270264,343,buggy,None,1,,,
prompt229,,0.203826904296875,1,buggy,None,21,,,
prompt230,,16.900259256362915,97,buggy,None,276000,,,
prompt231,0.0,6.987607479095459,40,no,5,50,0.0,0.044647216796875,1.0
prompt232,,189.2563452720642,800,buggy,None,75,,,
prompt233,,166.89693188667297,721,buggy,None,12,,,
prompt234,0.838768117974774,13.26556658744812,77,no,23,21,2.25,0.062286376953125,0.4085693359375
prompt235,,5.182494163513184,31,buggy,None,10,,,
prompt236,0.4081649790115558,1.0130972862243652,7,no,20,31,1.974609375,0.070465087890625,0.31494140625
prompt237,,8.861342906951904,55,buggy,None,90,,,
prompt238,,188.28810358047485,800,buggy,None,68,,,
prompt239,,10.136790990829468,57,buggy,None,280,,,
prompt240,0.8582295268410602,1.2961623668670654,9,no,52,21,2.04248046875,0.0578765869140625,0.4261474609375
prompt241,0.0,9.189216136932373,58,yes,6,6,0.0,0.044158935546875,1.0
prompt242,,8.726796865463257,50,buggy,None,3,,,
prompt243,,0.15976810455322266,1,buggy,None,250,,,
prompt244,,126.63298654556274,572,buggy,None,20,,,
prompt245,0.0,21.044554471969604,118,no,20,7,0.0,0.0444488525390625,1.0
prompt246,0.0,25.746060132980347,142,no,0,27000,0.0,0.043121337890625,1.0
prompt247,0.9150466051330821,1.593590259552002,9,no,41,32,2.1435546875,0.0582275390625,0.438720703125
prompt248,,29.322864770889282,171,buggy,None,300,,,
prompt249,,193.1959342956543,800,buggy,None,5600,,,
prompt250,,10.471276998519897,61,buggy,None,17,,,
prompt251,,3.7041940689086914,26,buggy,None,70,,,
prompt252,,11.527050495147705,70,buggy,None,73,,,
prompt253,,0.16655993461608887,1,buggy,None,18,,,
prompt254,,83.78337144851685,415,buggy,None,84,,,
prompt255,,192.02887177467346,800,buggy,None,192,,,
prompt256,0.0,21.753228664398193,125,no,6.4,45,0.0,0.0446929931640625,1.0
prompt257,0.0,6.480003595352173,40,no,600,5600,0.0,0.043843587239583336,1.0
prompt258,0.14000763602967733,8.45510196685791,50,no,5.5,6,0.169189453125,0.04611968994140625,0.7612533569335938
prompt259,0.0,31.874480724334717,182,no,184,168,0.0,0.043670654296875,1.0
prompt260,0.59703069998701,189.19011545181274,800,no,4.573446181005518,11,1.423828125,0.05132293701171875,0.4987335205078125
prompt261,,1.7191953659057617,12,buggy,None,62,,,
prompt262,0.0,5.069109916687012,35,yes,270,270,0.0,0.041707356770833336,1.0
prompt263,0.607744991600442,1.7650315761566162,12,no,6,8,1.919921875,0.055419921875,0.483154296875
prompt264,0.09345583084245128,29.780586004257202,172,no,399,400,0.2255859375,0.047078450520833336,0.8290201822916666
prompt265,0.0,42.949063777923584,227,no,60500,9500,0.0,0.042352294921875,1.0
prompt266,,60.901766777038574,312,buggy,None,118000,,,
prompt267,,40.432109117507935,217,buggy,None,91,,,
prompt268,0.0,6.511070013046265,41,no,1500,1375,0.0,0.04425811767578125,1.0
prompt269,0.47761095460689923,16.75290036201477,101,no,8,4,0.677734375,0.05145263671875,0.50146484375
prompt270,,55.422054290771484,289,buggy,None,762,,,
prompt271,,13.532527446746826,81,buggy,None,20,,,
prompt272,0.0,13.851532697677612,82,no,5.05,5,0.0,0.04326629638671875,1.0
prompt273,,0.20673584938049316,1,buggy,None,315,,,
prompt274,,35.46502208709717,193,buggy,None,3200,,,
prompt275,0.19111467792150635,6.020498514175415,34,no,9,138,1.076171875,0.051177978515625,0.412109375
prompt276,0.0,47.56595993041992,255,no,66,9,0.0,0.04315185546875,1.0
prompt277,,56.00080370903015,299,buggy,None,4,,,
prompt278,0.4459111124869723,10.719481468200684,67,no,15,40,0.34033203125,0.046112060546875,0.7435302734375
prompt279,0.0,9.769647121429443,63,no,0,6,0.0,0.042327880859375,1.0
prompt280,,20.991664171218872,124,buggy,None,7,,,
prompt281,,4.528238296508789,29,buggy,None,2450,,,
prompt282,,1.0072667598724365,7,buggy,None,195,,,
prompt283,0.3726492551431412,16.984398126602173,95,no,1,68,0.67626953125,0.05133056640625,0.5849609375
prompt284,,15.1316499710083,85,buggy,None,360,,,
prompt285,,185.38073754310608,800,buggy,None,21,,,
prompt286,,187.50891995429993,800,buggy,None,90,,,
prompt287,,65.94824981689453,346,buggy,None,8,,,
prompt288,0.6635833617104706,9.165387153625488,54,yes,3,3,1.3642578125,0.051910400390625,0.51220703125
prompt289,0.0,9.03942608833313,53,no,8,16,0.0,0.0455322265625,1.0
prompt290,0.5684483403408086,3.4625906944274902,20,no,200,390,1.28076171875,0.05389404296875,0.3587849934895833
prompt291,,3.933356761932373,26,buggy,None,2,,,
prompt292,,21.276583194732666,123,buggy,None,75,,,
prompt293,0.8886964993619344,11.074341535568237,63,no,167,83,2.2897135416666665,0.063201904296875,0.4033203125
prompt294,,9.790068626403809,58,buggy,None,3,,,
prompt295,0.4657880163313017,3.0074820518493652,17,no,170,370,0.8863932291666666,0.053426106770833336,0.6578776041666666
prompt296,,43.33521795272827,241,buggy,None,3,,,
prompt297,,196.55797028541565,800,buggy,None,55,,,
prompt298,,0.20771479606628418,1,buggy,None,500,,,
prompt299,,11.622300863265991,66,buggy,None,31800,,,
prompt300,,1.2970685958862305,9,buggy,None,78,,,
prompt301,,197.73517727851868,800,buggy,None,8,,,
prompt302,,8.322613954544067,53,buggy,None,15,,,
prompt303,,24.445003509521484,136,buggy,None,1300,,,
prompt304,,124.01635909080505,571,buggy,None,3200,,,
prompt305,,1.1496963500976562,8,buggy,None,4,,,
prompt306,0.0,4.074990749359131,26,no,18,10,0.0,0.0434112548828125,1.0
prompt307,0.4101494020005269,34.212159872055054,190,no,28800,16,1.0744140625,0.059100341796875,0.47210693359375
prompt308,0.5418970230010886,14.06479811668396,83,no,0.5,6,1.1204833984375,0.0534820556640625,0.3778076171875
prompt309,,0.1917119026184082,1,buggy,None,8,,,
prompt310,0.49838093660250204,1.765052318572998,10,no,1800,2050,1.421875,0.05492401123046875,0.5526123046875
prompt311,,188.0416657924652,800,buggy,None,91,,,
prompt312,,20.268360137939453,122,buggy,None,32,,,
prompt313,0.0,38.397173166275024,210,no,24,120000,0.0,0.04339599609375,1.0
prompt314,,1.3113884925842285,9,buggy,None,30,,,
prompt315,0.9126615502745226,1.3012220859527588,9,no,30,14,2.0966796875,0.056488037109375,0.473388671875
prompt316,,11.368173360824585,65,buggy,None,156,,,
prompt317,,71.3305253982544,373,buggy,None,12,,,
prompt318,,19.36303162574768,113,buggy,None,123,,,
prompt319,,0.19843363761901855,1,buggy,None,15,,,
prompt320,0.0,8.957784175872803,55,no,12,8,0.0,0.0444488525390625,1.0
prompt321,0.4885297891148741,0.9986364841461182,7,no,2,1,1.3623046875,0.05413818359375,0.52197265625
prompt322,0.8475214978102998,8.379528522491455,50,no,3,9,1.7666015625,0.05499267578125,0.496826171875
prompt323,0.3897768076121754,25.576514959335327,141,no,122160460230115,75,1.26484375,0.058848063151041664,0.569677734375
prompt324,,0.17035722732543945,1,buggy,None,14,,,
prompt325,,81.87158465385437,400,buggy,None,224000,,,
prompt326,,193.15847158432007,800,buggy,None,14,,,
prompt327,,1.442932367324829,8,buggy,None,31,,,
prompt328,,37.895362854003906,212,buggy,None,2,,,
prompt329,0.0,3.2656726837158203,22,yes,14,14,0.0,0.0429840087890625,1.0
prompt330,0.20751655988999404,9.876079797744751,56,no,5.5,31,0.479248046875,0.04740142822265625,0.8704833984375
prompt331,,38.694382190704346,205,buggy,None,8400,,,
prompt332,,189.63221406936646,800,buggy,None,44,,,
prompt333,,56.28132176399231,290,buggy,None,100,,,
prompt334,0.0,7.829940557479858,47,no,2,6,0.0,0.04833984375,1.0
prompt335,0.0,38.92035150527954,215,yes,310,310,0.0,0.042734781901041664,1.0
prompt336,,72.88233852386475,374,buggy,None,72,,,
prompt337,0.0,9.414055824279785,60,no,3,1,0.0,0.0443115234375,1.0
prompt338,0.0,13.44334602355957,79,no,160,60,0.0,0.043111165364583336,1.0
prompt339,0.0,21.2826886177063,126,no,120,160,0.0,0.043629964192708336,1.0
prompt340,,11.96388030052185,67,buggy,None,4,,,
prompt341,0.35734987465388185,3.3301854133605957,19,no,460460,260,1.2311197916666667,0.057881673177083336,0.6804606119791666
prompt342,,3.8219666481018066,22,buggy,None,87,,,
prompt343,,1.790013074874878,11,buggy,None,180000,,,
prompt344,0.0,4.797970533370972,30,no,6,2,0.0,0.044830322265625,1.0
prompt345,0.5502829553544273,1.5544054508209229,11,no,130,310,1.2109375,0.054789225260416664,0.66357421875
prompt346,,1.7425212860107422,10,buggy,None,9,,,
prompt347,0.08566001781740258,14.626510858535767,89,no,21.6,36,0.1357421875,0.04517822265625,0.90126953125
prompt348,0.0,47.64340400695801,256,no,5,10,0.0,0.042877197265625,1.0
prompt349,,85.62368750572205,421,buggy,None,2640,,,
prompt350,,111.91944169998169,516,buggy,None,8,,,
prompt351,0.0,2.996161937713623,17,no,20,10,0.0,0.044921875,1.0
prompt352,,189.0629379749298,800,buggy,None,21,,,
prompt353,,121.29259943962097,554,buggy,None,20,,,
prompt354,0.0,13.157429218292236,74,no,55,45,0.0,0.042388916015625,1.0
prompt355,0.8157282459805159,5.349705934524536,31,no,15,34,1.966796875,0.0573272705078125,0.4825439453125
prompt356,,12.498944997787476,71,buggy,None,21,,,
prompt357,,6.523155927658081,37,buggy,None,2,,,
prompt358,,11.07102918624878,65,buggy,None,20,,,
prompt359,,6.62938117980957,38,buggy,None,4,,,
prompt360,,1.7508001327514648,12,buggy,None,25,,,
prompt361,,17.374199867248535,98,buggy,None,20,,,
prompt362,,40.574479818344116,218,buggy,None,23,,,
prompt363,0.0,15.189648151397705,86,no,1.72,6,0.0,0.04566192626953125,1.0
prompt364,0.359117813396691,2.3512744903564453,16,no,1,49,1.078125,0.0504150390625,0.4833984375
prompt365,0.0,2.4003231525421143,17,no,12,18,0.0,0.0431365966796875,1.0
prompt366,,23.471630334854126,134,buggy,None,9,,,
prompt367,0.0,2.81101131439209,16,no,6,19,0.0,0.0465087890625,1.0
prompt368,,15.45880389213562,96,buggy,None,18,,,
prompt369,,31.227290153503418,170,buggy,None,1198,,,
prompt370,,46.711172580718994,256,buggy,None,320,,,
prompt371,,81.46327137947083,399,buggy,None,50,,,
prompt372,,1.5050199031829834,10,buggy,None,5,,,
prompt373,0.14011330217007706,38.81705713272095,213,no,1920001.12132,240000,0.135791015625,0.044818115234375,0.908642578125
prompt374,0.16711422999647998,24.863762140274048,146,no,22.5,45,0.2158203125,0.04517822265625,0.9056640625
prompt375,,191.06003999710083,800,buggy,None,48,,,
prompt376,,32.58690571784973,186,buggy,None,15,,,
prompt377,,18.384774446487427,103,buggy,None,50,,,
prompt378,,0.16410326957702637,1,buggy,None,15,,,
prompt379,,14.73403024673462,90,buggy,None,21,,,
prompt380,,6.597293376922607,43,buggy,None,803,,,
prompt381,,0.1730201244354248,1,buggy,None,67,,,
prompt382,0.0,15.843525171279907,93,yes,350,350,0.0,0.042755126953125,1.0
prompt383,,33.331714391708374,180,buggy,None,2,,,
prompt384,0.32034451564526173,12.403461456298828,78,no,44,32,0.34033203125,0.0479888916015625,0.7406005859375
prompt385,,198.50252747535706,800,buggy,None,16,,,
prompt386,,87.01769733428955,422,buggy,None,80,,,
prompt387,,0.17753314971923828,1,buggy,None,36,,,
prompt388,0.0,95.03532481193542,465,no,4,88,0.0,0.046661376953125,1.0
prompt389,,49.995826721191406,262,buggy,None,6,,,
prompt390,,0.20664501190185547,1,buggy,None,12,,,
prompt391,,12.974732160568237,78,buggy,None,15,,,
prompt392,,9.501563787460327,55,buggy,None,34,,,
