prompt_id,entropy,latency,tokens_used,correct,llm_answer,ground_truth,avg_au,avg_eu,cosine
prompt51,0.615241298807573,1.2258906364440918,9,no,3,5,3.9921875,0.057037353515625,0.22021484375
prompt54,0.7749188822398408,0.8656399250030518,6,no,21,40,4.28515625,0.058502197265625,0.255126953125
prompt55,0.7468677461046278,0.7378101348876953,5,yes,14,14,2.27734375,0.05267333984375,0.363037109375
prompt56,0.654580912456701,0.7263996601104736,5,no,6,3,1.7685546875,0.04974365234375,0.43115234375
prompt57,0.7765214941987432,0.742358922958374,5,no,365,83,5.97265625,0.06756591796875,0.1556396484375
prompt58,0.8107981690798296,0.7507905960083008,5,no,50,57,4.46484375,0.0601806640625,0.2459716796875
prompt59,0.6946869933860073,0.7202436923980713,5,no,137,187,5.1640625,0.0625,0.174072265625
prompt61,0.4400232800926112,0.9835793972015381,7,no,1600,1430,3.2529296875,0.05474853515625,0.27362060546875
prompt62,0.8295005717774288,0.8647603988647461,6,no,100000,25000,3.1142578125,0.0611724853515625,0.1485595703125
prompt63,0.6765488553953558,1.1108636856079102,8,no,179.52,1596,4.651692708333333,0.062388102213541664,0.19991048177083334
prompt64,0.6685922223178103,0.7510101795196533,5,no,480,300,5.25,0.06829833984375,0.1536865234375
prompt65,0.6487903751819836,4.896709203720093,40,no,12,36,5.556640625,0.088653564453125,0.135498046875
prompt66,0.8053146647764265,0.7368831634521484,5,no,22,48,4.08203125,0.055145263671875,0.27197265625
prompt69,0.7980048252057956,0.7305762767791748,5,no,90,60,4.18359375,0.05938720703125,0.238525390625
prompt70,0.6994570844170602,0.7242221832275391,5,no,610,7425,5.99609375,0.074951171875,0.123779296875
prompt71,0.4145453926085618,0.7239406108856201,5,no,40,60,3.095703125,0.0653076171875,0.2469482421875
prompt72,0.8028602471750168,0.848214864730835,6,no,4,221,5.265625,0.0697021484375,0.1627197265625
prompt73,0.7284083204291792,0.7360258102416992,5,no,147,255,5.91796875,0.08514404296875,0.1436767578125
prompt74,0.7940984414367961,0.9007358551025391,6,no,48,88,5.44140625,0.0670166015625,0.1561279296875
prompt75,0.5666263545233462,1.9510793685913086,15,no,4516,60,3.7825520833333335,0.070220947265625,0.19388834635416666
prompt76,0.6649462873009032,1.7386338710784912,13,no,6,5,5.66796875,0.061920166015625,0.161376953125
prompt78,0.7034125108780196,0.9689342975616455,7,no,1.5,6,1.84375,0.048817952473958336,0.3059895833333333
prompt79,0.20455528035911696,0.9734787940979004,7,yes,70,70,2.455078125,0.05303955078125,0.219970703125
prompt80,0.8681189074830457,0.7215218544006348,5,no,6,10,2.61328125,0.050506591796875,0.37548828125
prompt82,0.8520188884119088,0.7224769592285156,5,no,154,623,6.0078125,0.06707763671875,0.151611328125
prompt83,0.3592158813128376,0.730266809463501,5,yes,600,600,3.05859375,0.0599365234375,0.2044677734375
prompt84,0.7435892452974412,1.0785741806030273,8,no,10,15,2.91015625,0.0589599609375,0.308837890625
prompt85,0.8058562396142,0.7390265464782715,5,no,12,44,5.7265625,0.06573486328125,0.1572265625
prompt86,0.7265452975584036,0.7498459815979004,5,no,23,22,4.47265625,0.0606689453125,0.2388916015625
prompt87,0.574715366820758,0.8870890140533447,6,no,2000,9360,4.25390625,0.0724945068359375,0.152496337890625
prompt88,0.35396136806644635,0.9675374031066895,7,no,16000,8000,2.724609375,0.0507659912109375,0.5770263671875
prompt89,0.8429050090994981,0.7418463230133057,5,no,28,24,3.66015625,0.0498046875,0.31005859375
prompt90,0.6925783475509439,0.7419962882995605,5,no,150,225,4.671875,0.06396484375,0.1746826171875
prompt91,0.8234370170120012,0.8476865291595459,6,no,11,28,2.962890625,0.056884765625,0.333984375
prompt92,0.8817791341414071,0.7330646514892578,5,no,3,4,2.541015625,0.049468994140625,0.382080078125
prompt94,0.8026891704757088,0.7392475605010986,5,no,0,348,5.01953125,0.06298828125,0.184814453125
prompt95,0.8594778977316259,2.654465675354004,21,no,74,40,4.96484375,0.06292724609375,0.205078125
prompt96,0.611309648406646,0.7263288497924805,5,no,7,3,2.611328125,0.053802490234375,0.338134765625
prompt97,0.7662166684060892,0.7285940647125244,5,no,8,12,3.3359375,0.055023193359375,0.284912109375
prompt98,0.746083564820997,0.8840775489807129,6,no,15,5,3.14453125,0.0621337890625,0.3466796875
