prompt_id,entropy,latency,tokens_used,correct,llm_answer,ground_truth,avg_au,avg_eu,cosine
prompt39,0.8791275184389292,0.6304912567138672,7,no,9,18,2.177734375,0.039764404296875,0.462646484375
prompt40,0.9077895528565745,0.5112202167510986,6,no,2,8,2.064453125,0.0380859375,0.468017578125
prompt41,0.5218274204604363,1.1542489528656006,12,no,1300.0,200,1.4793294270833333,0.037653605143229164,0.4575398763020833
prompt42,0.8075752805227461,0.7252283096313477,8,no,42,26,2.173828125,0.0376129150390625,0.422119140625
prompt43,0.7168280435582086,0.6863491535186768,8,no,85,48,2.1728515625,0.0377349853515625,0.422119140625
prompt44,0.5611081818098722,0.9679615497589111,11,no,40.0,20,1.339599609375,0.037445068359375,0.4193572998046875
prompt45,0.8064948640349947,0.7179858684539795,8,no,19,104,2.10693359375,0.038787841796875,0.459716796875
prompt46,,2.791419506072998,30,buggy,None,163,,,
prompt47,0.6354438631959928,0.7662143707275391,9,no,440,800,1.9195963541666667,0.038309733072916664,0.3429768880208333
prompt48,0.9388034218653317,0.672522783279419,8,no,11,8,2.2314453125,0.038330078125,0.4215087890625
prompt49,0.9146837375871164,0.5928575992584229,7,no,5,30,2.1796875,0.037628173828125,0.462646484375
prompt50,0.871015785401347,0.7593791484832764,9,no,305,294,2.2415364583333335,0.038767496744791664,0.4364420572916667
prompt51,0.9477078725631491,1.8903594017028809,22,no,2,5,2.060546875,0.037261962890625,0.468017578125
prompt52,0.8608268237900161,0.6030917167663574,7,no,3,15,2.0625,0.037078857421875,0.46484375
prompt53,0.8148459881446803,0.833254337310791,9,no,144,40,2.041015625,0.0369873046875,0.4151204427083333
prompt54,0.8044195503478452,0.7241780757904053,8,no,19,40,2.10693359375,0.03802490234375,0.455322265625
prompt55,0.7593873290062498,0.5962190628051758,7,no,3,14,2.0625,0.037933349609375,0.460693359375
prompt56,0.891352597683279,0.581392765045166,7,yes,3,3,2.0625,0.037200927734375,0.468017578125
prompt57,0.7914440446907332,0.7230424880981445,8,no,54,83,2.119140625,0.038177490234375,0.4219970703125
prompt58,0.8846069368108768,0.7314996719360352,8,no,55,57,2.10546875,0.037017822265625,0.466552734375
prompt59,0.8653265837409283,0.6712114810943604,8,no,91,187,2.1728515625,0.0373992919921875,0.45556640625
prompt60,0.676732925849107,0.5901169776916504,7,no,2,17,2.0625,0.038360595703125,0.462158203125
prompt61,0.5532113684115656,0.8627779483795166,10,no,1300,1430,1.114990234375,0.0351409912109375,0.58642578125
prompt62,0.5184024107728811,1.1266679763793945,13,no,32500.0,25000,1.4089704241071428,0.03740147181919643,0.36813790457589285
prompt63,0.7989241753498632,1.0655829906463623,12,no,672.78,1596,2.00732421875,0.037760416666666664,0.370758056640625
prompt64,0.8842720283639242,0.9568278789520264,9,no,435,300,2.2076822916666665,0.037312825520833336,0.4103190104166667
prompt65,0.6962199424496895,0.8509418964385986,10,no,82.8,36,1.81689453125,0.038726806640625,0.309814453125
prompt66,0.8571520391315535,0.6889896392822266,8,no,40,48,2.0556640625,0.0367889404296875,0.4658203125
prompt67,0.8602371953517997,0.7724664211273193,9,no,60,595,2.1708984375,0.038421630859375,0.425537109375
prompt68,0.9322101719711848,0.5931453704833984,7,no,8,36,2.060546875,0.037261962890625,0.468017578125
prompt69,0.7433472065667892,0.6841332912445068,8,no,25,60,2.1796875,0.037200927734375,0.4168701171875
prompt70,0.7391583604476445,0.8584461212158203,10,no,2400,7425,2.029052734375,0.0376434326171875,0.3459930419921875
prompt71,0.561997101239929,1.235543966293335,8,no,40,60,1.7607421875,0.0378265380859375,0.3887939453125
prompt72,0.8874003896895237,0.9594926834106445,8,no,18,221,2.173828125,0.0370635986328125,0.4605712890625
prompt73,0.9040168718426602,0.5969874858856201,7,no,6,255,2.1796875,0.038360595703125,0.462646484375
prompt74,0.9376519182134824,0.8593816757202148,9,no,137,88,2.2154947916666665,0.036712646484375,0.4593912760416667
prompt75,0.7643233874545609,0.6081070899963379,7,no,4,60,1.927734375,0.038177490234375,0.468994140625
prompt76,0.8780645329625889,0.8244645595550537,9,no,22,5,2.2646484375,0.039031982421875,0.388671875
prompt77,0.6756260235621468,0.766960859298706,9,no,240,100,2.1302083333333335,0.037974039713541664,0.3951009114583333
prompt78,0.8730371333473212,0.828190803527832,10,no,0,6,2.064453125,0.0380859375,0.46533203125
prompt79,0.14758037609165986,0.6820883750915527,8,yes,70,70,0.68408203125,0.035736083984375,0.7237548828125
prompt80,0.8553827418562399,0.6786034107208252,8,no,14,10,2.2314453125,0.0386199951171875,0.4215087890625
prompt81,0.8889054787046807,0.6024496555328369,7,no,8,17,2.181640625,0.036285400390625,0.462646484375
prompt82,0.9215334955403228,0.7383081912994385,9,no,244,623,2.1142578125,0.037384033203125,0.4668782552083333
prompt83,0.27705757678701237,0.7579922676086426,9,no,200,600,0.869140625,0.03619384765625,0.628173828125
prompt84,0.720012800214767,0.6623721122741699,8,yes,15,15,1.9755859375,0.0380096435546875,0.454833984375
prompt85,0.9091984347285712,0.6380934715270996,7,no,7,44,2.060546875,0.03741455078125,0.468017578125
prompt86,0.8479928697667987,0.8257806301116943,9,no,20,22,2.2216796875,0.0386810302734375,0.4202880859375
prompt87,0.5840374058205954,0.8155660629272461,9,no,720,9360,1.6744791666666667,0.038126627604166664,0.4380696614583333
prompt88,0.8541499423731407,0.9399316310882568,11,no,35333,8000,2.28203125,0.03856201171875,0.413232421875
prompt89,0.7320974632123115,0.6874182224273682,8,no,50,24,2.1181640625,0.039276123046875,0.370849609375
prompt90,0.7453845943816257,0.6388304233551025,7,no,85,225,2.1220703125,0.0378570556640625,0.418701171875
prompt91,0.7965721143269298,0.6771960258483887,8,no,13,28,2.05419921875,0.03729248046875,0.457763671875
prompt92,0.8523735325580355,0.6002445220947266,7,no,9,4,2.060546875,0.037567138671875,0.459228515625
prompt93,0.8840435844396302,0.9201581478118896,10,no,32.4,36,1.7109375,0.03759765625,0.381744384765625
prompt94,0.9011499234082625,0.686762809753418,8,no,68,348,2.2333984375,0.0374298095703125,0.4244384765625
prompt95,0.8737383183147787,0.5953311920166016,7,no,25,40,2.1728515625,0.0384521484375,0.4241943359375
prompt96,0.9157732167978895,0.5901763439178467,7,no,7,3,2.060546875,0.037109375,0.46484375
prompt97,0.8510584475056493,0.668372392654419,8,no,10,12,2.0546875,0.0390625,0.369873046875
prompt98,0.8621645168600672,0.7397556304931641,8,no,16,5,2.1728515625,0.0375213623046875,0.462158203125
prompt99,0.7652217561131418,0.637937068939209,7,no,63,58,2.1728515625,0.0371246337890625,0.4195556640625
prompt100,0.9163593899350174,0.8322052955627441,9,no,136,175,2.2825520833333335,0.037068684895833336,0.4346516927083333
prompt101,0.9017946081458985,0.636681079864502,7,no,5,6,2.1796875,0.03790283203125,0.462646484375
prompt102,0.9035724191033079,0.6745467185974121,8,no,13,26,2.1787109375,0.0375213623046875,0.4609375
prompt103,0.8779436895956562,0.7591018676757812,9,no,102,140,2.2415364583333335,0.037882486979166664,0.4111328125
prompt104,0.8529838258265214,0.7710597515106201,9,no,666,500,2.25,0.037923177083333336,0.4097493489583333
prompt105,0.6950483901850648,0.5883097648620605,7,no,6,20,2.0625,0.039093017578125,0.45849609375
prompt106,0.535090040278074,0.8537297248840332,10,no,96.0,72,1.815185546875,0.04009246826171875,0.3262786865234375
prompt107,0.8285606780613788,0.6512811183929443,7,no,1,3,1.9296875,0.038238525390625,0.47265625
prompt108,0.9023584962304656,0.7090418338775635,8,no,30,50,2.2314453125,0.036773681640625,0.45947265625
prompt109,0.6983188072649464,0.9563169479370117,11,no,10.4,28,1.8759765625,0.03828125,0.3356689453125
prompt110,0.910239210193593,0.537672758102417,6,no,2,45,2.1796875,0.037628173828125,0.462646484375
prompt111,0.9162064946346924,0.6851470470428467,8,no,14,16,2.2783203125,0.038330078125,0.414306640625
prompt112,0.7783027002399409,0.6059954166412354,7,no,4,24,1.7734375,0.0372314453125,0.45849609375
prompt113,0.8150991558081297,0.672640323638916,8,no,20,25,2.23046875,0.0380859375,0.41943359375
prompt114,0.8882838092260746,0.8244214057922363,9,no,171,6,2.2109375,0.037811279296875,0.4324544270833333
prompt115,0.8470817406736079,1.5715060234069824,17,no,2600,90,1.882080078125,0.03694915771484375,0.325653076171875
prompt116,0.8867247765784856,0.686182975769043,8,no,38,42,2.2802734375,0.037750244140625,0.423828125
prompt117,0.3549188447084825,0.7569866180419922,9,no,180,360,1.2340494791666667,0.036478678385416664,0.6551106770833334
prompt118,0.8867757226738077,0.6096794605255127,7,no,2,4,1.9296875,0.03729248046875,0.476806640625
prompt119,0.38414050262222776,0.9857738018035889,11,no,84000,95200,1.307421875,0.036444091796875,0.674169921875
prompt120,0.4636584256591,0.6782338619232178,8,no,60,240,1.3056640625,0.0367889404296875,0.26641845703125
prompt121,0.8952875674219998,0.6874406337738037,8,no,34,27,2.10693359375,0.03765869140625,0.466552734375
prompt122,0.9323965298781678,0.6902492046356201,8,no,59,48,2.279296875,0.0386962890625,0.423828125
prompt123,0.9293398262916164,0.6626913547515869,8,no,12,50,2.107421875,0.03790283203125,0.466552734375
prompt124,0.6468771788004999,0.7000753879547119,8,no,30,10,1.8515625,0.037353515625,0.3956298828125
prompt125,0.7941397485155031,0.7512543201446533,8,no,15,10,2.0615234375,0.03759765625,0.414306640625
prompt126,0.8187932346449904,0.6803188323974609,8,no,19,82,2.107421875,0.0373382568359375,0.466552734375
prompt127,0.2986030305551305,0.6824150085449219,8,no,70,120,0.96533203125,0.0349578857421875,0.7288818359375
prompt128,0.9583668927875713,0.8223960399627686,9,no,105,880,2.2102864583333335,0.037139892578125,0.460205078125
prompt129,0.6995218159159134,1.3691260814666748,16,no,20000,10000,1.4408203125,0.03714599609375,0.24296875
prompt130,0.9074582918026108,0.6911656856536865,8,no,36,30,2.029296875,0.03704833984375,0.47216796875
prompt131,0.6135320008391222,0.7536411285400391,9,no,160,940,1.9957682291666667,0.038309733072916664,0.4005533854166667
prompt132,0.8360884855543653,0.6035311222076416,7,no,2,60,1.9296875,0.036041259765625,0.468994140625
prompt133,0.771597638563555,0.5830233097076416,7,no,5,13,2.0625,0.037384033203125,0.462158203125
prompt134,0.6734794990266604,0.7556240558624268,9,no,450,720,1.6904296875,0.038004557291666664,0.3048909505208333
prompt135,0.8168421825568046,0.6835155487060547,8,no,15,40,2.173828125,0.0380706787109375,0.462158203125
prompt136,0.8462374223482545,3.0375890731811523,8,no,11,6,2.171875,0.039703369140625,0.45849609375
prompt137,0.7989799402259653,0.9742562770843506,11,no,43.0,29,1.79697265625,0.0374267578125,0.3564208984375
prompt138,0.8569048814713122,0.6270344257354736,7,no,4,105,2.181640625,0.037078857421875,0.462646484375
prompt139,0.9030075797730228,0.678368091583252,8,no,22,70,2.173828125,0.0380859375,0.4241943359375
prompt140,0.9406634632031654,0.5864176750183105,7,no,2,20,2.0625,0.03863525390625,0.46533203125
prompt141,0.8367395946938802,0.7434201240539551,9,no,482,400,2.1653645833333335,0.037913004557291664,0.4364420572916667
prompt142,0.7917066198944417,0.768397331237793,9,no,150,140,2.1399739583333335,0.037933349609375,0.4329427083333333
prompt143,0.8372573905374954,0.6886422634124756,8,no,70,16,2.263671875,0.0391845703125,0.3905029296875
prompt144,0.9408508325756988,0.7675483226776123,8,no,28,20,2.1728515625,0.036590576171875,0.4241943359375
prompt145,0.739759269963717,0.8507094383239746,10,no,3626,4000,2.040283203125,0.038909912109375,0.39202880859375
prompt146,0.9416865997986602,0.9120175838470459,10,no,1186,2125,2.28271484375,0.03752899169921875,0.4400634765625
prompt147,0.8559182251637183,0.8571305274963379,9,no,101,75,2.21484375,0.037821451822916664,0.4300130208333333
prompt148,0.693388697047978,0.6957380771636963,8,no,38,30,1.91796875,0.0372314453125,0.4156494140625
prompt149,0.7759254375202692,0.6779301166534424,8,no,48,16,1.99365234375,0.0380096435546875,0.4129638671875
prompt150,0.8875388840064393,0.9218688011169434,10,no,10.5,4,2.328125,0.0384979248046875,0.3843994140625
prompt151,0.7743130680462224,0.7344670295715332,8,no,79,5,2.23046875,0.03851318359375,0.3780517578125
prompt152,0.7447702245840107,0.8244004249572754,10,no,9.01,4,2.1162109375,0.03936767578125,0.35565185546875
prompt153,0.9018882562921262,0.7247879505157471,8,no,13,48,2.17578125,0.03704833984375,0.4605712890625
prompt154,0.9034242681901904,0.7929701805114746,9,no,104,272,2.1790364583333335,0.038289388020833336,0.4589029947916667
prompt155,0.8825070366954298,0.8141984939575195,9,no,270,280,2.302734375,0.038431803385416664,0.36376953125
prompt156,0.6694397611028413,0.9015734195709229,10,no,1000,1400,2.0478515625,0.0380706787109375,0.4278564453125
prompt157,0.857052532267995,1.1197032928466797,12,no,136.67,80,2.2825520833333335,0.038213094075520836,0.405517578125
prompt158,0.8988065143663189,0.669762372970581,8,no,38,34,2.0302734375,0.03680419921875,0.47216796875
prompt159,0.7589177017155843,0.5999691486358643,7,no,2,15,2.064453125,0.0380859375,0.459228515625
prompt160,0.8240026829163907,0.6853134632110596,8,no,17,16,2.1728515625,0.0380401611328125,0.459228515625
prompt161,0.9052105764834038,0.7164080142974854,8,no,26,32,2.2197265625,0.03680419921875,0.4249267578125
prompt162,0.9115843492679293,0.7629892826080322,9,no,104,92,2.2825520833333335,0.038187662760416664,0.4346516927083333
prompt163,0.9304492208037518,0.6841568946838379,8,yes,50,50,2.2197265625,0.037506103515625,0.426513671875
prompt164,0.8189880519047025,0.7839550971984863,9,no,105,15,2.2109375,0.036844889322916664,0.4331868489583333
prompt165,0.8965805878848285,0.6682572364807129,7,no,7,77,2.283203125,0.038604736328125,0.3740234375
prompt166,0.7527807492986482,0.6035463809967041,7,yes,5,5,1.9287109375,0.03704833984375,0.476806640625
prompt167,0.8656214203527829,0.6692047119140625,8,no,24,16,2.173828125,0.038055419921875,0.4241943359375
prompt168,0.7100293309952382,0.6672101020812988,8,no,20,18,2.05419921875,0.0378875732421875,0.4112548828125
prompt169,0.6818988260464285,0.6707653999328613,8,no,60,120,2.0615234375,0.03717041015625,0.461669921875
prompt170,0.9255041781333992,1.6877868175506592,20,no,65,150,2.173828125,0.036865234375,0.457763671875
prompt171,0.8908887195661341,0.7740485668182373,9,no,560,1210,2.134765625,0.036407470703125,0.4270833333333333
prompt172,0.9646105062429642,0.6776704788208008,8,no,75,51,2.234375,0.0372467041015625,0.45947265625
prompt173,0.8268564183766569,0.8169121742248535,9,no,1000,18000,2.23193359375,0.03804779052734375,0.43634033203125
prompt174,0.9262613863484443,0.8150136470794678,9,no,17,95,2.173828125,0.0384979248046875,0.4605712890625
prompt175,0.909446241881489,0.6910226345062256,8,yes,15,15,2.232421875,0.037384033203125,0.45947265625
prompt176,0.709049086735771,0.6803340911865234,8,no,20,100,1.91943359375,0.037841796875,0.399658203125
prompt177,0.7778954334712466,0.9011814594268799,10,no,4500,350,1.82861328125,0.036712646484375,0.365692138671875
prompt178,0.9142475626928313,0.6723480224609375,8,no,44,122,2.1220703125,0.0371246337890625,0.4620361328125
prompt179,0.75351698787293,0.5875296592712402,7,no,90,130,2.060546875,0.038177490234375,0.4652099609375
prompt180,0.8404829348505667,0.6795289516448975,8,no,32,20,1.9951171875,0.0372467041015625,0.4222412109375
prompt181,0.8640064130314012,0.724311113357544,8,no,12,160,2.173828125,0.0371551513671875,0.422119140625
prompt182,0.8939300998152095,0.6642603874206543,8,no,35,23,2.02978515625,0.0378570556640625,0.47216796875
prompt183,,3.4708847999572754,30,buggy,None,2,,,
prompt184,0.7596995430672768,0.7556161880493164,9,no,0.2,25,1.7154947916666667,0.037618001302083336,0.3397216796875
prompt185,0.42273856165214585,0.6758608818054199,8,no,15,30,1.6845703125,0.03759765625,0.4776611328125
prompt186,0.9091984347285712,0.6501889228820801,7,no,2,5,2.060546875,0.038543701171875,0.468017578125
prompt187,0.8317830572576363,0.675072431564331,8,no,45,106,2.2802734375,0.0382080078125,0.382568359375
prompt188,0.6604286104506711,0.6974878311157227,8,no,14,50,1.6845703125,0.03729248046875,0.48046875
prompt189,0.8142436453187342,0.7997646331787109,9,no,4.75,34,2.302734375,0.0392913818359375,0.40264892578125
prompt190,0.7537897743944812,0.6675522327423096,8,no,36,360,2.0556640625,0.0384979248046875,0.4183349609375
prompt191,0.7991458953521078,0.8433940410614014,10,no,16.5,5,2.166748046875,0.03887939453125,0.37518310546875
prompt192,0.9206494168064497,0.6829073429107666,8,no,31,91,2.220703125,0.03814697265625,0.426513671875
prompt193,0.8251872496435944,0.7476193904876709,8,yes,24,24,2.12109375,0.03802490234375,0.41796875
prompt194,0.8730295994317452,0.6587865352630615,8,no,12,10,2.279296875,0.0384979248046875,0.422119140625
prompt195,0.6949679222160022,0.8435056209564209,10,no,8.2,12,1.811767578125,0.03865814208984375,0.33154296875
prompt196,0.7693311554530609,0.7471606731414795,9,no,220,120,2.0901692708333335,0.038238525390625,0.3642578125
prompt197,0.9629584033700344,0.8549745082855225,10,no,4982,6277,2.283203125,0.03542327880859375,0.4400634765625
prompt198,0.9400467486260896,0.8157446384429932,9,no,258,320,2.2825520833333335,0.037434895833333336,0.4346516927083333
prompt199,0.437138010464952,1.2508549690246582,14,no,500,7500,1.0462239583333333,0.036885579427083336,0.263671875
prompt200,0.7563412473531953,0.7683002948760986,9,no,150,55,1.7317708333333333,0.03753662109375,0.3382568359375
prompt201,0.8178478381598208,1.046030044555664,12,no,212600,114200,2.2298177083333335,0.038279215494791664,0.4123128255208333
prompt202,0.6098359721970815,0.6808228492736816,8,no,52,100,1.85107421875,0.0384979248046875,0.419189453125
prompt203,0.7424807465422888,0.6308300495147705,7,no,9,31,2.0625,0.037628173828125,0.454833984375
prompt204,0.9747312340467765,0.6871395111083984,8,no,46,98,2.232421875,0.0367584228515625,0.45947265625
prompt205,0.8749449171026826,0.7297258377075195,8,no,91,98,1.97705078125,0.036712646484375,0.457763671875
prompt206,0.8862923419610604,0.8156287670135498,9,no,127,860,2.17578125,0.03753662109375,0.4579264322916667
prompt207,0.726719532769707,0.8446779251098633,10,no,6400,2600,1.5740966796875,0.0370025634765625,0.317291259765625
prompt208,0.896696634098938,0.6879715919494629,8,no,26,76,2.1748046875,0.037139892578125,0.4605712890625
prompt209,0.8256843986081028,1.244755744934082,15,no,520,145,2.341796875,0.038869222005208336,0.3016764322916667
prompt210,0.9662402553519879,0.6476781368255615,7,no,4,10,2.181640625,0.036529541015625,0.462646484375
prompt211,0.9172415397140833,0.6822354793548584,8,no,17,4,2.232421875,0.0383148193359375,0.4215087890625
prompt212,0.6650773659239788,0.7634639739990234,9,no,4.5,5,1.9615885416666667,0.039042154947916664,0.3732096354166667
prompt213,0.621895375660117,0.7701985836029053,9,no,550,250,1.7307942708333333,0.037312825520833336,0.3542073567708333
prompt214,0.9111281156722977,0.6017739772796631,7,no,4,8,2.1796875,0.03790283203125,0.459228515625
prompt215,0.8162168062672661,0.6858806610107422,8,no,29,44,2.1201171875,0.039093017578125,0.402099609375
prompt216,0.815962076519449,0.856379508972168,10,no,2200,220,2.30615234375,0.0378875732421875,0.399658203125
prompt217,0.5076428257311453,0.6582064628601074,8,no,14,15,1.99609375,0.037933349609375,0.46337890625
prompt218,0.8727238829720358,0.6713716983795166,8,no,25,45,1.939453125,0.0372467041015625,0.4835205078125
prompt219,0.880972187307028,0.7682693004608154,9,no,124,54,2.140625,0.036905924479166664,0.459228515625
prompt220,0.8512030197699678,0.5972120761871338,7,no,40,70,2.2197265625,0.0384521484375,0.426513671875
prompt221,0.5404762572561896,0.6869447231292725,8,no,60,90,1.9189453125,0.0371856689453125,0.38916015625
prompt222,0.327459625944912,0.7541491985321045,9,no,130,140,1.2861328125,0.035939534505208336,0.646240234375
prompt223,0.3502045464935852,1.1725413799285889,14,no,50000,20000,0.90322265625,0.03536376953125,0.56868896484375
prompt224,0.7374284211551076,0.6910998821258545,8,no,90,180,1.9951171875,0.03662109375,0.460693359375
prompt225,0.9481774998538147,1.1283016204833984,7,no,5,9,2.0625,0.03765869140625,0.468017578125
prompt226,0.5355291610297561,0.6097555160522461,7,no,25,33,2.1708984375,0.04058837890625,0.28411865234375
prompt227,0.910239210193593,1.207275152206421,7,no,6,9,2.1796875,0.037872314453125,0.462646484375
prompt228,0.8545421923905152,1.0071794986724854,8,no,12,1,2.27734375,0.0397186279296875,0.3515625
prompt229,0.8755445246304886,0.7294697761535645,8,no,45,21,2.12109375,0.037353515625,0.4151611328125
prompt230,,1.830631971359253,15,buggy,None,276000,,,
prompt231,0.8556361935933561,0.6850497722625732,8,no,27,50,2.1064453125,0.037750244140625,0.466552734375
prompt232,0.7933312430376815,0.6756246089935303,8,no,50,75,2.1201171875,0.0377197265625,0.4219970703125
prompt233,0.7683296657771836,0.682049036026001,8,no,18,12,2.05322265625,0.03887939453125,0.4527587890625
prompt234,0.9091984347285712,0.5971145629882812,7,no,2,21,2.0625,0.037628173828125,0.468017578125
prompt235,0.8265532627299158,0.5998806953430176,7,no,3,10,1.9296875,0.0364990234375,0.468994140625
prompt236,0.900047306097192,1.1052815914154053,8,no,28,31,2.10693359375,0.0370330810546875,0.425537109375
prompt237,0.5176318463054009,0.6770823001861572,8,no,30,90,1.9921875,0.038482666015625,0.458740234375
prompt238,0.8898240557797954,0.6738674640655518,8,no,29,68,2.03076171875,0.0372467041015625,0.476318359375
prompt239,0.8862952041507676,0.8174872398376465,9,no,220,280,2.2493489583333335,0.037790934244791664,0.4317220052083333
prompt240,0.8505393271567947,0.6728649139404297,8,no,56,21,2.1201171875,0.03729248046875,0.4171142578125
prompt241,0.7517770416329167,0.5891842842102051,7,no,3,6,1.927734375,0.037872314453125,0.476806640625
prompt242,0.6047477367670354,0.8650848865509033,10,no,45.0,3,2.3701171875,0.04265594482421875,0.22650146484375
prompt243,0.9527933156427755,0.6878113746643066,8,no,27,250,2.232421875,0.036468505859375,0.45947265625
prompt244,0.9582401060436457,0.9839339256286621,11,no,8,20,2.1796875,0.03759765625,0.462646484375
prompt245,0.8779585138740726,0.6942229270935059,8,no,17,7,2.2314453125,0.0383758544921875,0.4215087890625
prompt246,0.7077281315451278,1.005936622619629,11,no,43000,27000,1.8587890625,0.038214111328125,0.31451416015625
prompt247,0.8329044335462858,0.6303567886352539,7,no,9,32,2.1796875,0.03802490234375,0.462646484375
prompt248,0.806985339953676,0.7561202049255371,9,no,365,300,2.1969401041666665,0.037831624348958336,0.384033203125
prompt249,0.8114759133748143,0.7766103744506836,9,no,940,5600,2.21484375,0.037740071614583336,0.4278971354166667
prompt250,0.864363584630451,0.5943431854248047,7,no,24,17,2.1728515625,0.0380706787109375,0.41943359375
prompt251,0.8774025278480884,0.6737909317016602,8,no,82,70,2.0556640625,0.0375823974609375,0.4542236328125
prompt252,0.9253238001127772,0.6688125133514404,8,no,35,73,2.220703125,0.0376129150390625,0.4249267578125
prompt253,0.8759347544390341,0.6646885871887207,8,no,16,18,2.173828125,0.037078857421875,0.4573974609375
prompt254,0.7301789597188171,0.6888666152954102,8,no,11,84,2.1201171875,0.0380401611328125,0.4219970703125
prompt255,0.8448099264927749,0.8090522289276123,9,no,16,192,2.1064453125,0.038482666015625,0.462646484375
prompt256,0.9238395130967751,0.841315746307373,10,no,89.4,45,1.856201171875,0.03763580322265625,0.349700927734375
prompt257,0.48529419614166835,0.8546504974365234,10,no,9600,5600,1.620849609375,0.0377960205078125,0.52264404296875
prompt258,0.8302351393155619,0.6831202507019043,8,no,14,6,2.173828125,0.037506103515625,0.4573974609375
prompt259,0.9517961444882601,0.6675088405609131,8,no,96,168,2.28125,0.037811279296875,0.423828125
